Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FC	log2FoldChange	pvalue	padj	tagwise.dispersion	trended.dispersion
FBgn0266452	1472	454	538	928	379	363	843	797	865	543	600	504	691.92	835	549	0.656	-0.608	6.43057802873068e-05	0.00167440003148092	0.0147	0.0178
FBgn0037222	817	247	273	524	140	200	468	434	439	306	222	278	357.69	447	269	0.604	-0.726	7.14516956525452e-05	0.00183713732834538	0.0205	0.0244
FBgn0040398	8594	3113	4033	4730	2235	2733	4922	5467	6483	2766	3537	3793	4494.78	5624	3365	0.598	-0.741	7.1755215677486e-05	0.00183917587183356	0.0246	0.0253
FBgn0265194	3505	1262	1258	2374	955	1035	2008	2216	2022	1388	1511	1437	1763.69	2082	1445	0.694	-0.527	7.60074855603283e-05	0.00193007243518827	0.012	0.0181
FBgn0032899	2716	830	1187	1693	629	876	1556	1457	1908	990	996	1216	1353.78	1640	1067	0.65	-0.621	8.24414786869092e-05	0.00208699076601861	0.0169	0.017
FBgn0011206	853	233	207	475	123	155	489	409	333	278	195	215	319.67	410	229	0.561	-0.834	8.49456710995215e-05	0.00214376736725623	0.0283	0.0261
FBgn0261547	1518	572	489	947	385	419	869	1004	786	554	609	582	734.11	886	582	0.655	-0.609	8.57204885209575e-05	0.00215668541978188	0.0155	0.0175
FBgn0039094	44	12	22	13	5	8	25	21	35	8	8	11	18.04	27	9	0.323	-1.631	9.08573572751775e-05	0.00227514421502516	0.0499	0.0615
FBgn0051523	12636	3373	3449	7642	2166	2312	7238	5923	5545	4468	3428	3209	4968.44	6235	3702	0.594	-0.752	9.7418866567116e-05	0.00242130164722268	0.0263	0.0261
FBgn0053181	1017	284	288	614	197	211	583	499	463	359	312	293	417.98	515	321	0.624	-0.679	0.000100461716235902	0.00248188854387611	0.0189	0.0222
FBgn0028563	2118	817	888	1501	597	673	1213	1435	1428	878	945	934	1138.66	1359	919	0.677	-0.563	0.000111987356420774	0.00275006077054847	0.0141	0.0166
FBgn0032775	5848	2467	2730	4047	1727	1886	3350	4332	4389	2366	2733	2618	3297.96	4024	2572	0.64	-0.645	0.000114484218409779	0.00280298375939404	0.0196	0.0228
FBgn0002945	169	65	44	82	19	29	97	114	71	48	30	40	66.66	94	39	0.43	-1.216	0.000120750817024122	0.00293017219299365	0.0519	0.0586
FBgn0040391	54	19	22	16	8	11	31	33	35	9	13	15	22.82	33	12	0.362	-1.467	0.000122494762422718	0.00296372283596205	0.0456	0.0621
FBgn0266418	1044	377	409	674	282	311	598	662	658	394	446	432	531.6	639	424	0.663	-0.593	0.000124295288709438	0.00299844105292593	0.0147	0.0197
FBgn0034804	82	30	40	38	14	17	47	53	64	22	22	24	38.65	55	23	0.421	-1.248	0.000141677487016114	0.00340773826541397	0.043	0.0624
FBgn0020493	784	232	256	472	168	193	449	407	412	276	266	268	346.29	423	270	0.638	-0.649	0.000154615858003004	0.00368650949808324	0.0175	0.0249
FBgn0050269	798	234	228	380	137	217	457	411	367	222	217	301	329.12	412	247	0.596	-0.747	0.000156160690040261	0.00371255066582672	0.0241	0.0257
FBgn0038595	342	123	146	176	81	91	196	216	235	103	128	126	167.33	216	119	0.55	-0.862	0.000159948703602767	0.00378068953011496	0.0294	0.0403
FBgn0032330	868	347	301	496	211	268	497	609	484	290	334	372	431.06	530	332	0.625	-0.678	0.000161170187482534	0.00379861459118316	0.0201	0.0219
FBgn0002778	2413	857	922	1807	615	711	1382	1505	1482	1057	973	987	1231	1456	1006	0.692	-0.531	0.00016310083425711	0.00383310327385908	0.0132	0.0167
FBgn0043841	38255	11103	13900	21948	7743	9576	21911	19497	22346	12833	12255	13291	17022.22	21251	12793	0.602	-0.732	0.000171905356860239	0.00400559016184	0.027	0.0325
FBgn0033502	190	83	88	105	41	52	109	146	141	61	65	72	99.08	132	66	0.504	-0.987	0.000188111903210741	0.00429775440148886	0.0365	0.0526
FBgn0262579	13804	4565	4413	8543	3129	3489	7907	8016	7094	4995	4952	4843	6301.19	7672	4930	0.643	-0.638	0.000192868512694283	0.00438201534935875	0.0207	0.0277
FBgn0261800	94096	30264	31346	53731	20061	20917	53896	53144	50392	31416	31750	29033	41605.19	52477	30733	0.586	-0.772	0.000194199605027467	0.00440006950396488	0.0305	0.036
FBgn0054056	212	59	64	84	39	40	121	104	103	49	62	56	82.38	109	56	0.497	-1.007	0.000202983984154219	0.00456130037817234	0.037	0.0556
FBgn0026760	63	15	16	19	7	8	36	26	26	11	11	11	20.24	29	11	0.368	-1.444	0.000206733534936138	0.00463286462717541	0.048	0.062
FBgn0035084	303	125	127	166	74	84	174	220	204	97	117	117	154.66	199	110	0.553	-0.854	0.000216884122761589	0.00483392275785477	0.0296	0.0422
FBgn0260486	5030	1752	1507	3652	1065	1109	2881	3077	2423	2135	1686	1539	2290.07	2794	1787	0.64	-0.643	0.000221795435093563	0.00491200656899961	0.0211	0.0199
FBgn0010316	1283	355	314	790	213	231	735	623	505	462	337	321	497.12	621	373	0.603	-0.73	0.000227137362160592	0.00500801248505693	0.0256	0.0203
FBgn0053155	234	20	22	39	13	6	134	35	35	23	21	8	42.7	68	17	0.252	-1.987	0.000233325123403573	0.00513065056878311	0.1667	0.0615
FBgn0029766	48013	16585	18439	24519	10896	13816	27501	29124	29643	14336	17245	19176	22837.41	28756	16919	0.588	-0.765	0.000237033214710738	0.0051748971599624	0.0308	0.0337
FBgn0038874	259	101	103	133	53	73	148	177	166	78	84	101	125.71	164	88	0.535	-0.903	0.000237230106333317	0.0051748971599624	0.0328	0.0472
FBgn0040290	1656	538	560	1073	436	447	949	945	900	627	690	620	788.56	931	646	0.693	-0.53	0.000236608536103232	0.0051748971599624	0.0133	0.0172
FBgn0262818	782	265	212	495	146	173	448	465	341	289	231	240	335.78	418	253	0.609	-0.715	0.000241864468751914	0.00526199568356286	0.0235	0.0254
FBgn0015600	2796	921	951	1926	750	748	1601	1617	1529	1126	1187	1038	1349.83	1582	1117	0.706	-0.503	0.000272638799254483	0.00584932577019627	0.0128	0.017
FBgn0028397	1110	328	256	681	175	195	636	576	412	398	277	271	428.18	541	315	0.585	-0.773	0.000298077116938775	0.00627875713099761	0.0298	0.0219
FBgn0036196	409	175	188	307	102	106	234	307	302	180	161	147	221.98	281	163	0.586	-0.771	0.0002991941607965	0.00627875713099761	0.0268	0.0336
FBgn0283531	70	33	28	36	13	12	40	58	45	21	21	17	33.56	48	20	0.422	-1.244	0.000314654119630401	0.00651715426567815	0.0467	0.0626
FBgn0015576	383	135	149	249	88	90	219	237	240	146	139	125	184.29	232	137	0.593	-0.754	0.000318074026509438	0.00657139336380456	0.0246	0.0378
FBgn0042094	309	91	91	175	51	53	177	160	146	102	81	74	123.28	161	86	0.536	-0.899	0.00033791878366633	0.00689455189958019	0.035	0.0472
FBgn0002773	100	31	56	48	13	26	57	54	90	28	21	36	47.74	67	28	0.427	-1.228	0.000348313986989617	0.00707146366655653	0.0562	0.0616
FBgn0000256	5316	1771	1683	3260	1323	1523	3045	3110	2706	1906	2094	2114	2495.72	2954	2038	0.69	-0.536	0.000351966001912765	0.00711040676770566	0.0156	0.0205
FBgn0034290	31	16	20	5	6	9	18	28	32	3	9	12	17.15	26	8	0.294	-1.766	0.000374576915058465	0.00747513347277259	0.0829	0.0612
FBgn0033363	188	100	99	132	44	53	108	176	159	77	70	74	110.47	148	74	0.508	-0.977	0.0003930255171324	0.00778646205681147	0.0422	0.0503
FBgn0036746	4003	1309	1176	2710	952	1089	2293	2299	1891	1585	1507	1512	1847.46	2161	1535	0.71	-0.494	0.000397717427302489	0.00784153446811301	0.0133	0.0184
FBgn0033079	913	275	294	482	228	244	523	483	473	282	361	339	409.97	493	327	0.658	-0.604	0.000423426183544669	0.00819089989960702	0.0179	0.0225
FBgn0036801	84	34	32	38	15	19	48	60	51	22	24	26	38.6	53	24	0.456	-1.134	0.000423345952846333	0.00819089989960702	0.0408	0.0624
FBgn0037705	1133	384	333	783	265	235	649	674	535	458	419	326	510.33	619	401	0.65	-0.623	0.000422073696361277	0.00819089989960702	0.0199	0.02
FBgn0086358	3259	1217	1134	2101	923	1042	1867	2137	1823	1228	1461	1446	1660.39	1942	1378	0.709	-0.496	0.000423045312152424	0.00819089989960702	0.0134	0.0178
FBgn0039613	8020	2075	2460	5285	1553	1840	4594	3644	3955	3090	2458	2554	3382.34	4064	2701	0.665	-0.589	0.00044673070019116	0.0085609467359063	0.0198	0.023
FBgn0264693	10963	3895	3467	7213	2572	2943	6279	6840	5574	4217	4071	4085	5177.59	6231	4124	0.662	-0.595	0.000456288281121786	0.00872372140270604	0.0204	0.0264
FBgn0027585	126	54	45	57	29	25	72	95	72	33	46	35	58.88	80	38	0.473	-1.08	0.000475965133205098	0.0090787581919726	0.0457	0.0602
FBgn0035496	663	160	210	395	115	148	380	281	338	231	182	205	269.45	333	206	0.62	-0.69	0.000499125077216353	0.00945455862200584	0.0237	0.0293
FBgn0004650	363	101	114	185	61	91	208	177	183	108	97	126	149.93	189	110	0.579	-0.787	0.000513609128013171	0.00959345421423948	0.0285	0.0426
FBgn0052687	750	249	278	487	187	216	430	437	447	285	296	300	365.71	438	294	0.67	-0.578	0.000514645190717553	0.00959345421423948	0.0165	0.0241
FBgn0038660	3409	1278	1431	2290	984	1214	1953	2244	2300	1339	1557	1685	1846.43	2166	1527	0.705	-0.505	0.000517548701839794	0.0096257017063265	0.0145	0.0184
FBgn0000078	161	32	78	58	33	24	92	56	125	34	52	33	65.54	91	40	0.429	-1.221	0.000541451995165497	0.0100248064657955	0.0676	0.0589
FBgn0035802	216	94	83	122	56	47	124	165	133	71	89	65	107.9	141	75	0.535	-0.903	0.000554793058628798	0.0101798941093365	0.0368	0.0507
FBgn0086365	8424	2829	3044	5614	2209	2400	4825	4968	4894	3282	3496	3331	4132.7	4896	3370	0.688	-0.539	0.000565077659176935	0.0103454619655563	0.0172	0.0247
FBgn0051098	404	129	152	245	97	89	231	227	244	143	154	124	187.1	234	140	0.599	-0.739	0.000568478706756497	0.0103614718951484	0.0263	0.0374
FBgn0037935	66	26	21	35	9	8	38	46	34	20	14	11	27.17	39	15	0.417	-1.261	0.000582715993419531	0.0105496979376106	0.0512	0.0625
FBgn0086708	586	212	200	329	151	166	336	372	322	192	239	230	281.87	343	220	0.639	-0.646	0.000641133392099335	0.0114816071659361	0.0211	0.0286
FBgn0033356	2745	622	835	1628	560	657	1572	1092	1342	952	886	912	1126.16	1335	917	0.685	-0.546	0.000660205369095514	0.0117717487767857	0.0173	0.0166
FBgn0038290	2405	680	883	1646	590	684	1378	1194	1420	962	934	949	1139.45	1331	948	0.713	-0.489	0.000663340864041583	0.011801999494293	0.0137	0.0166
FBgn0085261	412	152	147	211	84	129	236	267	236	123	133	179	195.76	246	145	0.586	-0.77	0.000674253978064386	0.0119164569924131	0.0301	0.0365
FBgn0026160	4519	1466	1346	3046	1125	1282	2588	2574	2164	1781	1781	1779	2111.24	2442	1780	0.729	-0.457	0.000724815903190539	0.0126757783325561	0.0125	0.0193
FBgn0027590	1110	351	380	700	280	330	636	616	611	409	443	458	528.92	621	437	0.701	-0.512	0.000743588357361417	0.0129764078874007	0.0142	0.0197
FBgn0040505	108	42	39	63	20	17	62	74	63	37	32	24	48.4	66	31	0.479	-1.061	0.000819164313824784	0.0141746533797276	0.0463	0.0615
FBgn0035879	3202	1136	1119	2196	900	1027	1834	1995	1799	1284	1424	1425	1626.94	1876	1378	0.734	-0.446	0.000848194977022487	0.0145846859571036	0.0121	0.0177
FBgn0002922	79	26	22	38	11	11	45	46	35	22	17	15	30.19	42	18	0.448	-1.159	0.00086374565840892	0.014790066576764	0.047	0.0626
FBgn0031637	2857	976	1068	1986	840	895	1636	1714	1717	1161	1329	1242	1466.69	1689	1244	0.736	-0.442	0.000877974606021724	0.0149712010781501	0.0118	0.0173
FBgn0039804	2144	779	788	1508	575	714	1228	1368	1267	882	910	991	1107.59	1288	928	0.721	-0.473	0.000877187118550485	0.0149712010781501	0.0134	0.0166
FBgn0004652	8290	2452	2029	5576	1459	1594	4748	4306	3262	3260	2309	2212	3349.63	4105	2594	0.632	-0.661	0.000886785763841353	0.0150588340269706	0.0279	0.023
FBgn0035262	715	302	286	561	198	204	410	530	460	328	313	283	387.36	467	308	0.666	-0.587	0.000917695355154848	0.0155194583566599	0.0193	0.0233
FBgn0013576	6089	2015	1999	4247	1567	1688	3488	3538	3214	2483	2480	2343	2924.3	3413	2435	0.714	-0.487	0.000922596972713298	0.0155702476752973	0.0151	0.0218
FBgn0033518	70	26	17	17	14	12	40	46	27	10	22	17	26.97	38	16	0.402	-1.313	0.00092513596110152	0.0155810372750609	0.0621	0.0625
FBgn0022338	2263	720	830	1516	583	731	1296	1264	1334	886	923	1015	1119.76	1298	941	0.724	-0.466	0.000964274428872364	0.0160936703699675	0.0132	0.0166
FBgn0020762	2420	894	927	1847	653	796	1386	1570	1490	1080	1033	1105	1277.42	1482	1073	0.725	-0.464	0.00097557965371112	0.0161977820237624	0.0132	0.0168
FBgn0028864	57	26	31	27	15	11	33	46	50	16	24	15	30.49	43	18	0.429	-1.22	0.0010012217382397	0.0165231804769457	0.0542	0.0625
FBgn0004865	169	56	54	95	29	33	97	98	87	56	46	46	71.53	94	49	0.529	-0.918	0.0010157344207302	0.0167290235317854	0.0388	0.0577
FBgn0000535	627	236	176	433	136	134	359	414	283	253	215	186	285.15	352	218	0.624	-0.681	0.00105669104688011	0.0172649003316946	0.0267	0.0283
FBgn0036824	6331	2554	3118	4333	1861	2362	3626	4485	5013	2533	2945	3278	3646.82	4375	2919	0.667	-0.583	0.00106740664157054	0.0174053067080746	0.0224	0.0237
FBgn0033362	235	118	123	146	75	67	135	207	198	85	119	93	139.44	180	99	0.552	-0.858	0.00110151371829912	0.0178197544723657	0.0397	0.0449
FBgn0038088	526	178	194	372	116	146	301	313	312	218	184	203	254.91	309	202	0.657	-0.607	0.00111878317322612	0.0179632482686108	0.0201	0.0305
FBgn0026064	570	218	168	336	134	160	326	383	270	196	212	222	268.33	326	210	0.643	-0.638	0.00112570288570864	0.0180332325558248	0.0228	0.0295
FBgn0266417	253	86	103	158	40	73	145	151	166	92	63	101	119.75	154	85	0.564	-0.827	0.00120264916290083	0.0190795520969296	0.0362	0.0481
FBgn0040813	192298	26647	41679	87360	18334	18651	110143	46793	67003	51079	29017	25887	54987.13	74646	35328	0.473	-1.079	0.00122190210902268	0.0193475696876525	0.0784	0.0372
FBgn0259110	1572	581	547	1175	418	482	900	1020	879	687	662	669	802.93	933	673	0.722	-0.47	0.00125748854971414	0.0198726803174478	0.0137	0.0171
FBgn0034160	107	42	22	51	16	14	61	74	35	30	25	19	40.83	57	25	0.447	-1.162	0.00128643130781967	0.0202251061417319	0.0625	0.0621
FBgn0015801	1891	618	674	1305	496	591	1083	1085	1084	763	785	820	936.7	1084	789	0.728	-0.458	0.00130071471605277	0.0203985891033743	0.0133	0.0167
FBgn0052251	2950	942	817	2172	608	723	1690	1654	1313	1270	962	1004	1315.5	1552	1079	0.696	-0.523	0.00133069822173105	0.0207893082183582	0.0181	0.0169
FBgn0033649	1762	506	416	1174	305	356	1009	889	669	686	483	494	704.97	856	554	0.649	-0.623	0.00134843098818251	0.0210262946104048	0.0253	0.0176
FBgn0036663	14628	6569	6647	10230	4491	4830	8379	11535	10686	5981	7108	6704	8398.81	10200	6598	0.647	-0.628	0.0013651826878648	0.0212471127246055	0.0274	0.0293
FBgn0033448	1690	611	671	1222	471	581	968	1073	1079	714	745	806	897.66	1040	755	0.727	-0.46	0.00153021618928904	0.0234595012795304	0.0137	0.0168
FBgn0031261	5269	2216	2646	2846	1663	2008	3018	3891	4254	1664	2632	2787	3041.03	3721	2361	0.634	-0.657	0.00153822710322198	0.0235383184713185	0.0303	0.0221
FBgn0027578	3039	871	1007	2084	796	849	1741	1529	1619	1219	1260	1178	1424.29	1630	1219	0.747	-0.421	0.00154272184386396	0.0235631369895199	0.0118	0.0172
FBgn0038256	2247	773	951	1423	684	756	1287	1357	1529	832	1083	1049	1189.53	1391	988	0.709	-0.496	0.00157241716683587	0.0238832696340515	0.0166	0.0167
FBgn0000286	1208	392	349	744	291	343	692	688	561	435	461	476	552.16	647	457	0.704	-0.506	0.00159236059930423	0.024048829494544	0.0162	0.0193
FBgn0034159	47	14	15	22	6	6	27	25	24	13	9	8	17.72	25	10	0.426	-1.232	0.00159504550658765	0.024048829494544	0.0442	0.0616
FBgn0035903	272	86	89	164	54	62	156	151	143	96	85	86	119.55	150	89	0.597	-0.744	0.00163900836994914	0.0246211477112141	0.0298	0.0481
FBtr0307759	205	16	34	26	14	25	117	28	55	15	22	35	45.37	67	24	0.343	-1.543	0.00164645838934198	0.0246878459038079	0.1374	0.0614
FBgn0262127	8873	2805	2484	5760	2031	2300	5082	4926	3993	3368	3214	3192	3962.64	4667	3258	0.698	-0.519	0.00168293490768493	0.0250971492960578	0.0192	0.0243
FBgn0038484	49	22	25	27	12	8	28	39	40	16	19	11	25.46	36	15	0.444	-1.171	0.00169272982008336	0.0251974046902427	0.0495	0.0623
FBgn0027552	2692	646	846	1445	604	758	1542	1134	1360	845	956	1052	1148.21	1345	951	0.704	-0.506	0.00172190154338268	0.0255852109761318	0.0176	0.0166
FBgn0033128	1069	301	392	809	235	275	612	529	630	473	372	382	499.61	590	409	0.696	-0.524	0.00176405919391404	0.0261169918925684	0.0177	0.0202
FBgn0023129	742	270	323	546	215	234	425	474	519	319	340	325	400.45	473	328	0.696	-0.523	0.00182165064242229	0.0268726233258051	0.0171	0.0229
FBgn0261836	77256	24618	18346	47667	13788	14264	44250	43230	29493	27871	21822	19798	31077.36	38991	23164	0.594	-0.751	0.00183330665635626	0.0269960165088582	0.0414	0.0349
FBgn0036059	2085	561	628	1521	395	497	1194	985	1010	889	625	690	898.88	1063	735	0.693	-0.53	0.00193543006858696	0.028347138254554	0.0196	0.0168
FBgn0054057	82	25	37	51	11	16	47	44	59	30	17	22	36.63	50	23	0.486	-1.041	0.0019944983421953	0.0290566170562803	0.0485	0.0624
FBgn0052813	386	129	144	215	102	106	221	227	231	126	161	147	185.56	226	145	0.635	-0.656	0.00205350342694336	0.0297576592010414	0.0257	0.0377
FBgn0039776	6998	2565	2985	4601	1952	2528	4008	4504	4799	2690	3089	3509	3766.6	4437	3096	0.698	-0.519	0.00208498990184675	0.0301075478432166	0.0201	0.0239
FBgn0266450	3096	1229	1049	2247	913	1000	1773	2158	1686	1314	1445	1388	1627.44	1872	1382	0.738	-0.438	0.00213421283781523	0.0307101994662466	0.0138	0.0177
FBgn0024150	4319	1831	1700	2947	1353	1489	2474	3215	2733	1723	2141	2067	2392.2	2807	1977	0.704	-0.506	0.00214694635577387	0.0308393240106082	0.019	0.0202
FBgn0033277	51	21	11	12	13	5	29	37	18	7	21	7	19.72	28	12	0.381	-1.393	0.00224430853123775	0.0320693703366063	0.0787	0.0618
FBgn0260467	76	21	25	43	10	8	44	37	40	25	16	11	28.78	40	17	0.457	-1.129	0.0023093731721376	0.0329417021876046	0.0579	0.0626
FBgn0029092	20144	6003	7029	13530	4611	5438	11538	10541	11300	7911	7298	7548	9355.97	11126	7586	0.682	-0.553	0.00232247420693712	0.0330137494719207	0.0235	0.0299
FBgn0000395	1233	441	352	872	298	331	706	774	566	510	472	459	581.24	682	480	0.705	-0.504	0.00244025827935058	0.0342821505738515	0.0177	0.0189
FBgn0036155	186	75	75	89	45	57	107	132	121	52	71	79	93.53	120	67	0.558	-0.841	0.0024409626841172	0.0342821505738515	0.041	0.0537
FBgn0029608	1404	460	579	897	388	491	804	808	931	524	614	682	727.13	848	607	0.714	-0.486	0.00249228769957971	0.0347648702584231	0.0168	0.0175
FBgn0010222	1088	421	497	728	318	408	623	739	799	426	503	566	609.45	720	498	0.691	-0.532	0.00258377792251591	0.0358564121702578	0.0203	0.0186
FBgn0030529	25262	6903	7424	15682	5158	6154	14469	12122	11935	9169	8164	8542	10733.41	12842	8625	0.672	-0.574	0.00263682631331503	0.0364095108111277	0.026	0.0305
FBgn0038745	3273	1089	1206	2456	944	1043	1875	1912	1939	1436	1494	1448	1683.92	1909	1459	0.765	-0.387	0.00271901531740917	0.0372932502230602	0.0113	0.0179
FBgn0034219	2172	795	1002	1863	633	724	1244	1396	1611	1089	1002	1005	1224.49	1417	1032	0.73	-0.453	0.00273226528047031	0.0373925758174097	0.0154	0.0167
FBgn0039637	6149	2155	2579	4313	1824	2061	3522	3784	4146	2522	2887	2861	3286.92	3817	2757	0.722	-0.47	0.00273537496835477	0.0373925758174097	0.0173	0.0228
FBgn0270926	1723	511	579	1249	443	469	987	897	931	730	701	651	816.23	938	694	0.74	-0.435	0.0027687133932533	0.0377225701851554	0.0137	0.017
FBgn0039808	103	37	29	48	18	24	59	65	47	28	28	33	43.41	57	30	0.523	-0.936	0.00279846553798546	0.0380647004022499	0.042	0.062
FBgn0243512	5783	1553	1445	3715	1158	1346	3312	2727	2323	2172	1833	1868	2372.6	2787	1958	0.702	-0.51	0.0028197881474091	0.0382912291143203	0.0204	0.0202
FBgn0029114	3069	1027	945	2360	777	860	1758	1803	1519	1380	1230	1194	1480.63	1693	1268	0.749	-0.416	0.00285450240898026	0.0386985599313324	0.0132	0.0173
FBgn0013763	54728	21973	28996	35273	15930	19182	31347	38585	46614	20624	25212	26624	31501.1	38849	24153	0.622	-0.686	0.00290789890623263	0.0392279388633553	0.0378	0.0349
FBgn0038912	1222	433	462	914	349	372	700	760	743	534	552	516	634.35	734	534	0.729	-0.457	0.0029066514273395	0.0392279388633553	0.0149	0.0183
FBgn0034225	35	40	48	6	20	8	20	70	77	4	32	11	35.62	56	16	0.265	-1.915	0.00291402003996784	0.0392459644791728	0.2311	0.0626
FBgn0053503	740	229	288	578	185	181	424	402	463	338	293	251	361.82	430	294	0.689	-0.538	0.00292830075995996	0.0393195756825792	0.0201	0.0242
FBgn0037445	3542	1085	997	2612	854	856	2029	1905	1603	1527	1352	1188	1600.63	1846	1356	0.735	-0.444	0.00294588457317154	0.0394806295247597	0.0153	0.0176
FBgn0052313	36	13	12	23	1	3	21	23	19	13	2	4	13.66	21	6	0.38	-1.397	0.003026720450773	0.040497815884568	0.0767	0.061
FBgn0031952	1003	344	329	737	241	298	574	604	529	431	381	414	488.91	569	409	0.72	-0.474	0.00304004014865463	0.0406097871323538	0.0159	0.0205
FBgn0029881	11617	3661	3063	7813	2469	2784	6654	6429	4924	4568	3908	3864	5057.81	6002	4113	0.685	-0.545	0.00306737561376833	0.0408870429354936	0.024	0.0262
FBgn0026592	47	15	21	24	7	10	27	26	34	14	11	14	21	29	13	0.464	-1.109	0.00311133750323141	0.0412931880283237	0.044	0.062
FBgn0284226	2534	842	702	1937	537	643	1451	1479	1129	1133	850	892	1155.58	1353	958	0.71	-0.494	0.00324027020679838	0.0427966122965545	0.0192	0.0166
FBgn0010768	770	244	246	462	184	237	441	428	395	270	291	329	359.21	421	297	0.7	-0.514	0.00328076910671436	0.0432618460020437	0.0185	0.0244
FBgn0032156	3452	1013	1091	2519	871	972	1977	1779	1754	1473	1379	1349	1618.41	1837	1400	0.762	-0.392	0.00330638286101112	0.0432882809702891	0.012	0.0177
FBgn0033033	4264	1345	1291	3053	1085	1249	2442	2362	2075	1785	1717	1734	2019.24	2293	1745	0.761	-0.394	0.00330916266378581	0.0432882809702891	0.0123	0.019
FBgn0028394	346	110	141	242	67	99	198	193	227	141	106	137	167.16	206	128	0.629	-0.669	0.00332522929120145	0.0434291889274431	0.0299	0.0401
FBgn0003997	402	109	95	242	50	79	230	191	153	141	79	110	150.78	191	110	0.58	-0.785	0.00337383056578064	0.0438544505555195	0.0435	0.0422
FBgn0032785	577	156	169	384	103	134	330	274	272	225	163	186	241.61	292	191	0.657	-0.605	0.00338421204734044	0.043919789892858	0.0257	0.0315
FBgn0034400	13333	4693	4396	8995	3481	3883	7637	8241	7067	5259	5509	5390	6517.18	7648	5386	0.704	-0.506	0.0034000324536046	0.0440252253272155	0.0212	0.0279
FBgn0031055	5855	2343	2791	3806	1807	2288	3354	4114	4487	2225	2860	3176	3369.29	3985	2754	0.691	-0.534	0.00349891034858962	0.0450519037349012	0.0235	0.023
FBgn0032601	434	187	208	366	102	152	249	328	334	214	161	211	249.62	304	195	0.652	-0.617	0.00353124680924648	0.0453259566970887	0.027	0.031
FBgn0036454	1772	691	615	1251	499	604	1015	1213	989	731	790	838	929.43	1072	786	0.733	-0.447	0.00353016922043488	0.0453259566970887	0.0155	0.0167
FBgn0037238	55	26	15	25	10	12	32	46	24	15	16	17	24.73	34	16	0.468	-1.096	0.00359345244571389	0.0457662996269338	0.0511	0.0623
FBgn0031126	925	296	283	656	212	255	530	520	455	384	336	354	429.6	502	358	0.714	-0.485	0.00364560011245024	0.0462742601713747	0.0172	0.0219
FBgn0037917	1613	447	567	1149	373	482	924	785	912	672	590	669	758.58	874	644	0.737	-0.44	0.00369707956585007	0.0467025758652446	0.0149	0.0173
FBgn0035312	428	177	210	326	122	149	245	311	338	191	193	207	247.34	298	197	0.665	-0.588	0.0037310858220668	0.0470082425692656	0.0243	0.0313
FBgn0031285	6902	2323	2818	4531	2028	2317	3953	4079	4530	2649	3210	3216	3606.28	4187	3025	0.722	-0.47	0.00384500122319165	0.0482212538725044	0.0186	0.0236
FBgn0025628	7000	2620	3174	4912	2118	2549	4009	4601	5103	2872	3352	3538	3912.48	4571	3254	0.712	-0.49	0.00386710023370761	0.0483889604144905	0.0203	0.0242
FBgn0033402	2572	796	871	1730	650	847	1473	1398	1400	1012	1029	1176	1247.85	1424	1072	0.752	-0.411	0.00393693447348601	0.0489253584114125	0.0136	0.0168
FBgn0004197	2607	1052	1081	1870	871	943	1493	1847	1738	1093	1379	1309	1476.53	1693	1260	0.744	-0.426	0.00394695148237217	0.0489756370021431	0.0148	0.0173
