Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FC	log2FoldChange	pvalue	padj	tagwise.dispersion	trended.dispersion
FBgn0051125	41	9	10	71	31	32	23	16	16	42	49	44	31.73	18	45	2.283	1.191	0.000545669839177166	0.0100801441912863	0.0459	0.0626
FBgn0034793	744	261	360	1170	446	604	426	458	579	684	706	838	615.25	488	743	1.527	0.611	0.000553826475339572	0.0101798941093365	0.0203	0.0185
FBgn0036641	300	117	151	555	201	242	172	205	243	325	318	336	266.43	207	326	1.595	0.673	0.00055479053811701	0.0101798941093365	0.0223	0.0296
FBgn0261842	61	20	43	143	62	92	35	35	69	84	98	128	74.77	46	103	2.251	1.171	0.000567034328351404	0.01035816383327	0.0626	0.0573
FBgn0037213	848	324	285	1206	451	594	486	569	458	705	714	824	626.04	504	748	1.484	0.57	0.000576179841630151	0.0104785522417971	0.0176	0.0184
FBgn0259935	82	32	23	175	61	58	47	56	37	102	97	81	69.92	47	93	2.005	1.003	0.000579849694796629	0.0105219628246061	0.0423	0.0579
FBgn0039651	84	44	35	181	84	82	48	77	56	106	133	114	89.04	60	118	1.974	0.981	0.000583950605178642	0.0105496979376106	0.0427	0.0545
FBgn0042102	14	5	3	39	14	12	8	9	5	23	22	17	13.87	7	21	2.785	1.478	0.000590168266391178	0.0106385936723966	0.045	0.061
FBgn0038804	172	50	61	256	115	124	99	88	98	150	182	172	131.36	95	168	1.753	0.81	0.000602939794602253	0.0108449828844905	0.0301	0.0459
FBgn0031245	288	93	128	495	175	206	165	163	206	289	277	286	231.06	178	284	1.604	0.682	0.000626486488817483	0.0112438559765449	0.0229	0.0325
FBgn0283545	41	13	11	73	37	33	23	23	18	43	59	46	35.17	21	49	2.218	1.149	0.000644112475380237	0.0115098268476442	0.0447	0.0625
FBgn0002567	63	23	26	118	53	63	36	40	42	69	84	87	59.77	39	80	2.033	1.024	0.000673282620042469	0.0119164569924131	0.0426	0.0599
FBgn0031489	1616	614	707	2424	953	1079	926	1078	1137	1417	1508	1498	1260.6	1047	1474	1.411	0.497	0.000675585528099498	0.0119164569924131	0.0143	0.0168
FBgn0034139	36	10	17	74	29	41	21	18	27	43	46	57	35.26	22	49	2.219	1.15	0.000672227831172567	0.0119164569924131	0.0449	0.0625
FBgn0035113	194	60	66	296	117	135	111	105	106	173	185	187	144.7	107	182	1.681	0.749	0.000694541880559006	0.0122245332711265	0.0262	0.0435
FBgn0051116	257	88	100	429	159	172	147	155	161	251	252	239	200.62	154	247	1.609	0.686	0.000713998957193892	0.0125400844687458	0.0231	0.0357
