"ID","RNAi_1","RNAi_3","RNAi_4","untreated_1","untreated_3","untreated_4","padj","log2FoldChange","pvalue","foldChange","log10padj"
"FBtr0076772",1192.62821135597,1209.08417621537,1273.41919935162,485.243087451389,464.011317450478,468.267078762559,0.00272299495265302,-1.37658899918094,5.30139506673642e-07,0.385128288401232,2.5649531636681
"FBtr0077247",903.773266897832,880.32418726901,900.687026870598,386.397273340921,421.010268635024,389.558357013107,0.00279405379375321,-1.1686208745905,1.66440688687209e-06,0.444846382461348,2.55376523669525
"FBtr0075699",1423.71216692248,1512.09790096713,1531.4645495308,416.350550344093,320.00780513826,395.536234614331,0.00279405379375321,-1.99132477018031,1.96424820932353e-06,0.251507831684226,2.55376523669525
"FBtr0071537",881.25237292313,915.972860769218,945.177604487697,449.299155047582,430.010488154537,447.344507158274,0.00289171173574406,-1.04987321641696,2.76107666884789e-06,0.483010609416673,2.53884500246168
"FBtr0072506",1449.17056880692,1542.79536981453,1610.55890973897,564.120050226409,555.01353703667,472.252330496708,0.00289171173574406,-1.53792986630189,2.95918611264027e-06,0.344379252488898,2.53884500246168
"FBtr0332202",1602.90014941685,1491.30284142534,1659.99288486908,376.412847673196,492.012000400075,381.587853544808,0.00289171173574406,-1.9387605946606,3.32656811167592e-06,0.260840429470132,2.53884500246168
"FBtr0112994",3361.48821805012,3952.05155387021,3384.24993740731,419.34587804441,234.005707507353,261.033988586788,0.00289171173574406,-3.59483696712213,3.2952414755942e-06,0.0827649092843654,2.53884500246168
"FBtr0342810",2773.98663610136,3310.37543086648,2759.40449176272,527.17767525583,402.00980520494,327.786955133791,0.0031605410773639,-2.83951056371935,5.02538649165445e-06,0.139708280446978,2.50023856080006
"FBtr0077644",1961.27611440559,2077.52547231764,2116.7628150713,874.635688492626,928.022634900955,764.172020023154,0.00337122993161076,-1.26870730157939,6.03274992555131e-06,0.41503148712238,2.47221162581652
"FBtr0088266",429.855324125838,431.745045724734,411.290673082512,167.738351217764,188.004585518728,171.365824568426,0.00329602532240977,-1.27408211787108,5.68752372372108e-06,0.413488147901186,2.48200946040314
"FBtr0089349",2720.13232442273,3095.49314893467,2980.86870034561,1025.40051607526,784.019122588738,827.936047769545,0.00347388355298302,-1.74870481727912,6.72532196302036e-06,0.297568801934263,2.45918474350104
"FBtr0088136",450.417879494044,474.32540573887,501.260507819312,82.8707330421096,54.0013171170814,71.7345312146898,0.00295939245029917,-2.78901504538888,3.73396259012542e-06,0.144684768246357,2.52879743845622
"FBtr0300889",517.001392114903,555.525162044898,563.54731648325,212.668266722522,197.004805038242,167.380572834276,0.00367741323449955,-1.51077126567797,9.63596488876345e-06,0.350923564820079,2.4344575652959
"FBtr0302291",7350.62395948215,8653.71549217534,7203.51885595958,3678.26241598954,3278.07995388505,3392.44553869471,0.00473266975074772,-1.16510108682457,1.81106501295089e-05,0.445933012959852,2.32489379987005
"FBtr0089581",1963.23445301208,2250.81763516587,2196.84585478207,286.55301666368,115.002804971562,115.572300290334,0.00482626320069747,-3.77298473801975,2.24437047850896e-05,0.0731506889344731,2.31638899749279
"FBtr0340405",504.27219117268,562.456848558828,437.985019652772,29.9532770031721,49.0011951617961,48.8193337433306,0.00439666502334004,-3.5719521512697,1.43305372397483e-05,0.0840882393747819,2.35687662149805
"FBtr0332963",202.68804577232,207.950595417876,194.769862012632,73.8847499411579,84.0020488487934,76.7160958823766,0.00473266975074772,-1.36666478406212,2.00087442083813e-05,0.387786696489509,2.32489379987005
"FBtr0080892",399.501075725152,436.69625037754,402.392557559093,209.672939022205,191.004658691899,211.21834190992,0.005344008318766,-1.01927687125728,2.69813163662372e-05,0.493363581203196,2.27213287448622
"FBtr0072957",3807.98942033117,4069.89022460701,3662.06887763852,1941.97079237233,1594.03887934496,1588.12281605855,0.00531653068665361,-1.1796075861781,2.65028052379997e-05,0.441471562316639,2.27437167506149
"FBtr0304802",501.334683262936,518.88624761413,572.44543200667,225.648020090563,179.004365999214,222.177784178831,0.00576623448555783,-1.35242027442997,3.31668117658468e-05,0.391634489015038,2.23910770088065
"FBtr0340135",2021.98461120696,2016.13053462284,2214.64208582891,933.543799932198,1054.02570817415,819.965544301246,0.00557790658938293,-1.16423531643533,2.93868554984295e-05,0.446200700484683,2.25352876293752
"FBtr0305063",402.438583634896,400.057335946772,346.037825910768,102.839584377558,145.003536703274,119.557552024483,0.00616773142600768,-1.65370994916877,4.13888796402381e-05,0.317821813316817,2.20987454590755
"FBtr0333071",969.377610215442,903.09972867192,927.381373440857,416.350550344093,510.012439439102,404.503051016168,0.00616773142600768,-1.08244972429047,4.07507899215997e-05,0.472226292752853,2.20987454590755
"FBtr0299920",159.604596429411,140.614212139707,169.064194944975,34.9454898370342,43.0010488154537,37.8598914744196,0.00570490958139546,-2.00864144310504,3.19519409944474e-05,0.248507027779106,2.24375123443809
"FBtr0347200",539.522286089605,472.344923877748,578.377509022283,230.640232924425,237.005780680524,248.081920450802,0.00676472966077581,-1.14898790159025,5.23124106188965e-05,0.450941470760795,2.16974955445132
"FBtr0333073",521.897238631142,591.173835545106,513.124661850538,277.567033562728,277.006756322807,242.104042849578,0.0067999477101834,-1.03146361675063,5.66104650518064e-05,0.489213588877281,2.16749442689172
"FBtr0301850",342.709256136773,334.701434529725,298.581209785862,61.9034391398891,107.002609843106,77.712408815914,0.00684493024510594,-2.01387778739719,5.77446662206164e-05,0.247606692184867,2.16463097328893
"FBtr0076454",1749.77554490404,1877.49680434426,2031.73637784751,873.637245925854,661.016122488719,817.972918434172,0.00657541410715641,-1.27663710810566,5.04281774690847e-05,0.412756514938798,2.18207689093103
"FBtr0085899",896.919081775096,917.95334263034,938.256847969481,466.272678682713,377.009195428513,484.208085699156,0.00689316908653386,-1.06335017560425,5.90327000444518e-05,0.478519567184321,2.16158106831446
"FBtr0075541",220.313093230782,200.028667973386,198.724580023041,56.9112263060271,77.0018781113939,77.712408815914,0.00730938762249736,-1.55711517644932,6.6155811597322e-05,0.339829929332585,2.13611900653196
"FBtr0081619",427.896985519342,479.276610391677,525.977495384367,153.76015528295,85.0020732398504,113.579674423259,0.00791249535276278,-2.06068733068165,8.50555945058081e-05,0.239701803572917,2.10168653204822
"FBtr0071849",455.313726010284,544.632511808724,521.034097871356,233.635560624743,169.004122088644,191.292083239173,0.00795118538829424,-1.36718267740697,9.16981474579553e-05,0.387647515234313,2.09956812049842
"FBtr0078841",108.687792660519,105.955779570061,108.754745286241,16.9735236351309,20.0004878211413,21.9188845378219,0.00484121488723959,-2.43761327168535,2.28957564808417e-05,0.184588774879759,2.31504563988108
"FBtr0347567",1227.87830627289,1501.20525073096,1389.09470115608,377.411290239969,177.0043172171,286.938124858759,0.00800797828750917,-2.35621851205142,9.75939397857482e-05,0.195302387105538,2.09647711305468
"FBtr0076668",392.646890602417,343.613602904777,326.264235858724,151.763270149405,174.004244043929,173.3584504355,0.00894297540928337,-1.08914130308811,0.000119122935806553,0.470041061374781,2.04851796343615
"FBtr0085155",1318.94105147495,1480.41019118917,1546.29474206983,634.011029900477,427.010414981366,566.902059182757,0.00808782826286321,-1.43567656556966,0.000100277285294016,0.369673474761801,2.09216807913846
"FBtr0073426",2031.77630423944,2396.38305195839,2565.62330925269,656.975208936242,372.009073473228,301.88281886182,0.00860107929883464,-2.47108194683155,0.000111588106196934,0.180355841135797,2.06544704827763
"FBtr0083467",176.250474584626,168.340958195424,200.701939028245,84.8676181756544,85.0020732398504,82.6939734836008,0.00966563635343261,-1.10525999209694,0.000136518542475146,0.464818697484414,2.01476954818621
"FBtr0340125",141.979548970949,148.536139584197,129.517014840887,53.9158986057098,62.0015122455379,64.7603406799283,0.0100024063939846,-1.21507697465856,0.000148306914002967,0.430750096671599,1.99989550420952
"FBtr0300272",139.042041061205,129.721561903532,152.256643400738,21.9657364689929,34.0008292959402,16.9373198701351,0.00795573866452409,-2.56357193178089,9.30575214983483e-05,0.169156212499476,2.0993194913117
"FBtr0302833",778.439596082098,922.904547283147,795.886999594765,442.310057080175,425.010366199252,351.698465538688,0.00974046522173526,-1.04010906877339,0.00014006548698731,0.486290708392254,2.0114202999584
"FBtr0080839",1021.27358328758,905.080210533043,1020.31724668546,438.316286813086,405.009878378111,545.979487578473,0.00982935565317834,-1.09658016688398,0.000142600097991403,0.467623660434105,2.00747495067661
"FBtr0306087",365.230150111475,376.2915536133,438.973699155374,136.786631647819,84.0020488487934,138.487497761693,0.0107698359130422,-1.74780610670043,0.000174828294363949,0.297754226806187,1.96779091347112
"FBtr0342607",88.125237292313,94.072888403325,103.81134777323,29.9532770031721,22.0005366032554,23.9115104048966,0.00860701612480633,-1.90691321729218,0.000112215203518917,0.266662485324449,2.06514738340499
"FBtr0079199",133.167025241717,161.409271681495,136.437771359103,49.9221283386202,49.0011951617961,33.8746397402702,0.010904713274642,-1.70715230214134,0.000179108539118234,0.3062639996529,1.9623857491479
"FBtr0310643",87.146067989065,86.1509609588345,98.8679502602193,23.9626216025377,18.0004390390271,17.9336328036725,0.00795118538829424,-2.17074844243927,8.99045130704261e-05,0.22209542156676,2.09956812049842
"FBtr0305679",462.167911133019,545.622752739285,501.260507819312,272.574820728866,214.005219686212,260.037675653251,0.0110513080937606,-1.0218061511939,0.00018307789310542,0.492499392054009,1.95658631344682
"FBtr0300017",22589.4358259296,26414.6768227231,24175.1911976288,13261.3141718711,12680.3092786036,10280.953161172,0.00980446599594177,-1.02351926798443,0.000141612405897798,0.491914924634073,2.00857605537012
"FBtr0305073",839.148092883469,967.465389158406,888.822872839372,255.601297093736,269.00656119435,128.524368426319,0.0112470648610702,-2.11824320215204,0.000191200821438274,0.230327215892671,1.94896080030436
"FBtr0113323",235.979802082749,294.101556376711,252.113273163559,37.9408175373514,13.0003170837418,12.9520681359857,0.00899426433790092,-3.77364123149528,0.000123023545363721,0.0731174095344802,2.04603435283604
"FBtr0299564",168.417120158643,168.340958195424,199.713259525643,88.861388442744,85.0020732398504,74.7234700153019,0.012805408983651,-1.10776283960984,0.00024889066036104,0.464013009698956,1.8926065463243
"FBtr0301492",98.8960996280401,117.838670736797,109.743424788843,47.9252432050754,40.0009756422825,36.8635785408823,0.0123253112189058,-1.3856728435712,0.000227648427319217,0.382710969047427,1.90920210580757
