Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0080839	1372	257	322	2714	682	836	710	385	454	1386	936	1037	818.02	516	1120	2.203	1.139	6.675	2.46458303464995e-11	1.98186083936329e-09	0.0078	0.0339	0.0193	0.0193	TRUE	NA
FBtr0087089	42	14	14	275	63	92	22	21	20	140	87	114	67.25	21	114	5.505	2.461	6.609	3.87444585724344e-11	3.07366913275756e-09	0.0158	0.1228	0.0684	0.0684	TRUE	NA
FBtr0082760	1318	442	537	2644	1035	1378	682	662	756	1350	1421	1710	1096.92	700	1494	2.126	1.088	6.582	4.63720048170013e-11	3.64607616541142e-09	0.0088	0.0319	0.0186	0.0186	TRUE	NA
FBtr0114544	357	128	90	1029	332	504	185	192	127	525	456	625	351.65	168	535	3.193	1.675	6.567	5.12058362540991e-11	3.99067158225228e-09	0.038	0.0445	0.0425	0.0425	TRUE	NA
FBtr0333721	182	59	58	453	486	460	94	88	82	231	667	571	288.94	88	490	5.027	2.33	6.556	5.5240179172027e-11	4.26200531122531e-09	0.1263	0.0485	0.0841	0.0841	TRUE	NA
FBtr0073422	293	68	38	854	337	364	152	102	54	436	463	452	276.24	103	450	4.572	2.193	6.544	5.9704907366278e-11	4.55275653541734e-09	0.1055	0.0495	0.0737	0.0737	TRUE	NA
FBtr0331663	91	52	82	701	247	256	47	78	116	358	339	318	209.2	80	338	4.463	2.158	6.513	7.37398328044836e-11	5.5276753480683e-09	0.0862	0.0571	0.0707	0.0707	TRUE	NA
FBtr0079199	77	43	27	331	156	144	40	64	38	169	214	179	117.36	47	187	3.985	1.994	6.474	9.52084776584008e-11	7.07703016073432e-09	0.0165	0.0814	0.0543	0.0543	TRUE	NA
FBtr0304914	192	54	79	852	226	202	99	81	111	435	310	251	214.59	97	332	3.377	1.756	6.472	9.69282147405752e-11	7.17471567772182e-09	0.0343	0.0563	0.0454	0.0454	TRUE	NA
FBtr0299564	168	72	72	441	194	235	87	108	101	225	266	292	179.89	99	261	2.639	1.4	6.443	1.17228663534674e-10	8.53453615881445e-09	0	0.0622	0.0267	0.0267	TRUE	NA
