ID,RNAi_1,RNAi_3,RNAi_4,Untreated_1,Untreated_3,Untreated_4,padj,log2FoldChange,pvalue,foldChange,log10padj
FBgn0046258,20.84948831,14.97704378,16.96541614,2.011564676,5.023130541,7.995998263,0.046046978,-2.585493337,5.59E-06,0.166605353,1.336798866
FBgn0039113,621.5133183,582.1077684,675.6227487,358.0585123,382.7625472,364.8174208,3.17E-18,-1.11315115,3.85E-22,0.462283203,17.49848274
FBgn0033368,90.34778269,98.84848897,98.79859988,53.30646391,44.20354876,46.9764898,5.36E-08,-1.442144091,6.51E-12,0.368019957,7.270764317
FBgn0032451,713.8467666,739.8659629,799.37049,448.5789227,408.8828261,468.7653982,6.31E-19,-1.111693503,7.66E-23,0.462750514,18.19975354
FBgn0033635,3676.459773,3657.394092,3595.670256,1857.679978,2119.761088,2105.946043,1.16E-35,-1.228736055,1.40E-39,0.426691106,34.93639967
FBgn0034885,236.2942009,250.615866,269.450727,104.6013632,113.5227502,84.95748155,1.74E-26,-1.911648559,2.11E-30,0.265788657,25.76067163
FBgn0032089,162.8245754,161.7520729,184.6236462,95.54932211,92.42560196,87.9559809,1.42E-10,-1.283273083,1.72E-14,0.410862316,9.848411763
FBgn0031689,371.3194585,350.4628245,379.2269491,198.1391206,199.9205955,209.8949544,5.41E-22,-1.244688869,6.56E-26,0.421998896,21.26713521
FBgn0039479,246.2225287,276.5760752,270.4486926,123.7112276,119.5505069,110.9444759,5.56E-27,-1.686175045,6.75E-31,0.310749711,26.25476889
FBgn0039651,96.30477936,105.8377761,91.8128403,54.31224625,67.30994925,49.97498915,0.00104551,-1.128080321,1.27E-07,0.457524111,2.980671683
FBgn0003447,67.51262883,58.90970555,64.8677676,23.13299377,26.12027881,31.98399305,2.41E-07,-1.785724493,2.92E-11,0.290030294,6.618595441
FBgn0032420,176.7242343,157.7581945,183.6256806,99.57245146,102.471863,104.9474772,1.40E-07,-1.097540341,1.70E-11,0.467312541,6.852807294
FBgn0265276,270.0505153,263.5959706,241.5076886,95.54932211,108.4996197,93.9529796,3.59E-35,-1.997659585,4.35E-39,0.250405892,34.44548661
FBgn0250904,52.62013717,55.91429679,55.8860767,21.1214291,21.09714827,19.98999566,4.99E-08,-2.024404738,6.06E-12,0.245806549,7.301528266
FBgn0030805,435.853589,486.2546882,497.984862,277.5959253,252.1611532,260.8694433,2.10E-19,-1.227591102,2.55E-23,0.427029872,18.67794052
