Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0301450	546	392	317	128	119	142	283	587	447	65	163	176	286.87	439	135	0.306	-1.707	-3.585	0.000336840580419972	0.0106067236907722	0.1864	0.1046	0.1583	0.1583	TRUE	0.2108
FBtr0303454	1033	363	308	635	197	177	535	544	434	324	271	220	387.76	504	272	0.54	-0.888	-3.568	0.000359479438077609	0.0112479523544062	0.0233	0.1004	0.0417	0.0417	TRUE	0.3521
FBtr0302695	2436	590	601	1083	172	176	1261	884	847	553	236	218	666.43	997	336	0.338	-1.565	-3.562	0.000368168718761368	0.0114775950723984	0.1582	0.0955	0.1371	0.1371	TRUE	3.7923
FBtr0330048	68	13	8	8	2	2	35	19	11	4	3	2	12.54	22	3	0.144	-2.791	-3.552	0.000382987897931769	0.011889459468761	0	0.4522	0.2737	0.2737	TRUE	0.1722
FBtr0088777	2118	817	888	1501	597	673	1096	1224	1251	766	820	835	998.66	1190	807	0.678	-0.56	-3.544	0.000394099950221718	0.0121929609870353	0.0031	0.0932	0.0169	0.0169	TRUE	0.0599
FBtr0075997	2134	637	617	1235	461	496	1104	954	869	631	633	615	801.12	976	626	0.641	-0.642	-3.541	0.000397982340976021	0.0122778483507033	0.007	0.0944	0.0223	0.0223	TRUE	0.1644
FBtr0330263	892	222	103	105	82	85	462	333	145	54	113	105	201.82	313	91	0.287	-1.802	-3.51	0.000447886527350181	0.0135842884637267	0.221	0.1113	0.1825	0.1825	TRUE	0.1288
FBtr0072364	432	522	279	103	112	109	224	782	393	53	154	135	290.02	466	114	0.243	-2.039	-3.507	0.000452511176833502	0.0136825818377408	0.3165	0.1044	0.2377	0.2377	TRUE	0.2476
FBtr0084863	404	129	152	245	97	89	209	193	214	125	133	110	164.19	205	123	0.598	-0.742	-3.506	0.000455618215267775	0.0137554964991149	0	0.1164	0.0255	0.0255	TRUE	0.0698
FBtr0100833	212	59	64	84	39	40	110	88	90	43	54	50	72.39	96	49	0.497	-1.01	-3.501	0.000463885899772588	0.0139526690457744	0	0.1517	0.044	0.044	TRUE	0.1836
FBtr0346089	18984	6056	6699	10316	4567	5495	9825	9072	9436	5268	6271	6817	7781.43	9444	6119	0.648	-0.627	-3.497	0.00047049815410037	0.0140971227232346	0.0088	0.0893	0.023	0.023	TRUE	0.1818
FBtr0088902	1196	319	437	480	274	185	619	478	616	245	376	230	427.2	571	284	0.495	-1.014	-3.487	0.000488333341761275	0.0145214914786906	0.043	0.0993	0.0581	0.0581	TRUE	0.8773
FBtr0100449	436	92	62	115	40	26	226	138	87	59	55	32	99.45	150	49	0.323	-1.629	-3.486	0.000490797908244219	0.0145687154496715	0.1474	0.1345	0.1431	0.1431	TRUE	0.1845
FBtr0321285	1607	509	461	992	296	299	832	762	649	507	406	371	587.9	748	428	0.573	-0.803	-3.485	0.000492131576251863	0.0145687154496715	0.0183	0.0964	0.0363	0.0363	TRUE	0.3154
FBtr0304933	1398	435	359	471	240	307	723	652	506	241	330	381	471.95	627	317	0.503	-0.99	-3.484	0.000493374796097639	0.0145836869847994	0.041	0.0983	0.0557	0.0557	TRUE	0.4835
FBtr0331653	214	76	69	107	46	45	111	114	97	55	63	56	82.57	107	58	0.535	-0.902	-3.483	0.000495492806393231	0.0146048516515682	0	0.1439	0.0346	0.0346	TRUE	0.057
FBtr0079321	3086	1021	1313	1476	729	882	1597	1529	1849	754	1001	1094	1304.15	1658	950	0.572	-0.806	-3.481	0.000499861585496609	0.0147060425289629	0.0211	0.0922	0.0378	0.0378	TRUE	0.4009
FBtr0305603	349	124	101	90	70	60	181	186	142	46	96	74	120.86	170	72	0.419	-1.256	-3.476	0.000508941530488799	0.0149322236875608	0.065	0.1264	0.0836	0.0836	TRUE	0.8481
FBtr0087370	1383	524	554	899	334	447	716	785	780	459	459	555	625.55	760	491	0.645	-0.632	-3.471	0.000518171273666076	0.015157035750425	0.0051	0.096	0.0221	0.0221	TRUE	0.1468
FBtr0080391	21553	9816	10463	9428	5118	6762	11154	14704	14738	4814	7028	8389	10137.89	13532	6744	0.498	-1.005	-3.465	0.000531190842275452	0.0154702487569912	0.0472	0.0891	0.0605	0.0605	TRUE	0.7673
FBtr0113142	2862	844	800	1446	531	712	1481	1264	1127	738	729	883	1037.19	1291	783	0.606	-0.722	-3.463	0.000533739227853733	0.015498815316898	0.0141	0.0931	0.0302	0.0302	TRUE	0.2047
FBtr0344824	764	49	188	119	37	9	395	73	265	61	51	11	142.72	244	41	0.168	-2.573	-3.463	0.000533466898117764	0.015498815316898	0.5621	0.1206	0.3829	0.3829	TRUE	0.1123
FBtr0081254	13980	4627	4843	8223	3683	4028	7235	6931	6822	4199	5057	4997	5873.56	6996	4751	0.679	-0.559	-3.452	0.000556341817882257	0.0161314654671872	0.0053	0.0895	0.0187	0.0187	TRUE	0.1271
FBtr0334306	5146	1687	1591	3197	1151	1442	2663	2527	2241	1633	1581	1789	2072.21	2477	1668	0.673	-0.572	-3.45	0.000560225344803947	0.0162202872525594	0.0051	0.0909	0.0193	0.0193	TRUE	0.0837
FBtr0335406	37	35	15	13	5	4	19	52	21	7	7	5	18.53	31	6	0.204	-2.292	-3.448	0.000565471473073921	0.0163005807289166	0.1679	0.3347	0.2214	0.2214	TRUE	2.019
FBtr0085375	913	383	320	616	213	261	472	574	451	315	292	324	404.63	499	310	0.623	-0.682	-3.44	0.000581463753913423	0.016688600484235	0.0067	0.0999	0.0256	0.0256	TRUE	0.1898
FBtr0307029	163	57	59	50	32	35	84	85	83	26	44	43	60.96	84	38	0.435	-1.202	-3.439	0.000583817774476806	0.0167318789714186	0.0267	0.1635	0.0678	0.0678	TRUE	0.8809
FBtr0301559	2653	762	734	1390	547	621	1373	1141	1034	710	751	770	963.28	1183	744	0.628	-0.672	-3.435	0.000591491709298967	0.0169028158257039	0.0109	0.0934	0.0264	0.0264	TRUE	0.2439
FBtr0076729	1656	538	560	1073	436	447	857	806	789	548	599	555	692.15	817	567	0.692	-0.53	-3.434	0.000593960985874136	0.0169488867181256	0	0.0953	0.0156	0.0156	TRUE	0.0268
FBtr0332120	2753	790	694	1501	484	494	1425	1183	978	766	665	613	938.27	1195	681	0.57	-0.811	-3.434	0.000595609464981763	0.0169714368444011	0.0224	0.0935	0.039	0.039	TRUE	0.1434
FBtr0306233	892	243	292	415	191	212	462	364	411	212	262	263	329.02	412	246	0.592	-0.757	-3.432	0.000599195816068101	0.0170490608097075	0.0125	0.1025	0.0316	0.0316	TRUE	0.1808
FBtr0302786	251	93	64	123	31	47	130	139	90	63	43	58	87.17	120	55	0.459	-1.123	-3.431	0.000601771599469386	0.0170977491084872	0.0303	0.141	0.0634	0.0634	TRUE	0.4222
FBtr0300330	45	12	8	7	2	2	23	18	11	4	3	2	10.22	17	3	0.171	-2.551	-3.429	0.000605433573007998	0.0171771146430892	0	0.5347	0.2138	0.2138	TRUE	0.0927
FBtr0310624	96	37	35	47	15	18	50	55	49	24	21	22	36.89	51	22	0.44	-1.186	-3.427	0.000610240392605181	0.017263688556859	0	0.2123	0.0542	0.0542	TRUE	0.0418
FBtr0331591	300	75	67	100	42	50	155	112	94	51	58	62	88.79	120	57	0.464	-1.108	-3.427	0.000610375258658842	0.017263688556859	0.034	0.14	0.0618	0.0618	TRUE	0.4246
FBtr0113061	644	334	293	411	160	205	333	500	413	210	220	254	321.7	415	228	0.55	-0.863	-3.426	0.000612788016984337	0.0172865663849719	0.0238	0.1028	0.0421	0.0421	TRUE	0.1257
FBtr0308638	289	163	100	169	50	30	150	244	141	86	69	37	121.13	178	64	0.364	-1.458	-3.422	0.000622717644541131	0.0175416544455853	0.1164	0.1263	0.1198	0.1198	TRUE	1.0882
FBtr0303445	71	22	20	26	6	7	37	33	28	13	8	9	21.35	33	10	0.32	-1.645	-3.418	0.00063052469217576	0.0176932954011683	0	0.3023	0.1044	0.1044	TRUE	0.5042
FBtr0077466	85	34	43	40	9	20	44	51	61	20	12	25	35.51	52	19	0.378	-1.404	-3.416	0.000635506947452032	0.0178004955890424	0.0156	0.2171	0.0857	0.0857	TRUE	0.3163
FBtr0344431	1378	379	481	849	309	327	713	568	678	434	424	406	536.99	653	421	0.644	-0.634	-3.405	0.000662109397070356	0.0184341653391806	0.006	0.0972	0.0229	0.0229	TRUE	0.1478
FBtr0336759	1328	446	496	372	253	324	687	668	699	190	347	402	498.89	685	313	0.455	-1.135	-3.402	0.000668576191112338	0.0185689524989417	0.0696	0.0978	0.0777	0.0777	TRUE	1.4355
FBtr0339194	59	18	19	13	5	10	31	27	27	7	7	12	18.36	28	9	0.296	-1.755	-3.4	0.000673163122559477	0.018670127277158	0	0.337	0.1153	0.1153	TRUE	0.3554
FBtr0086272	555	158	146	260	106	76	287	237	206	133	146	94	183.69	243	124	0.509	-0.973	-3.388	0.000702917180476952	0.0193595922617434	0.0304	0.1135	0.053	0.053	TRUE	0.3308
FBtr0085373	5433	1780	2169	3778	1408	1703	2812	2666	3055	1929	1933	2113	2418.11	2844	1992	0.7	-0.514	-3.385	0.000711786388229668	0.0194952573784511	0.0031	0.0906	0.0162	0.0162	TRUE	0.0503
FBtr0100176	72	94	80	21	23	19	37	141	113	11	32	24	59.44	97	22	0.223	-2.163	-3.382	0.000718576468490238	0.0196268641773404	0.3202	0.1654	0.2652	0.2652	TRUE	0.3315
FBtr0099990	15070	6075	5450	10878	4227	4603	7799	9100	7677	5555	5804	5711	6940.93	8192	5690	0.695	-0.526	-3.381	0.000721144719248827	0.0196470756397891	0.0047	0.0893	0.0173	0.0173	TRUE	0.1144
FBtr0083100	2640	975	710	1453	562	612	1366	1460	1000	742	772	759	1016.63	1275	758	0.594	-0.752	-3.38	0.000724596054674317	0.0197096107031425	0.0187	0.0932	0.0346	0.0346	TRUE	0.4217
FBtr0333277	410	142	176	254	107	109	212	213	248	130	147	135	180.78	224	137	0.611	-0.71	-3.377	0.00073183060529739	0.0198517835661946	0	0.1139	0.0257	0.0257	TRUE	0.0868
FBtr0306565	701	214	264	330	118	198	363	321	372	169	162	246	271.9	352	192	0.544	-0.878	-3.374	0.000740841449099284	0.0199865479617167	0.0234	0.1054	0.0445	0.0445	TRUE	0.6151
FBtr0330019	55	9	9	7	2	2	28	13	13	4	3	2	10.57	18	3	0.162	-2.626	-3.371	0.000749449856690916	0.020164861328047	0	0.52	0.252	0.252	TRUE	1.8417
FBtr0340273	775	287	215	419	158	188	401	430	303	214	217	233	299.67	378	221	0.585	-0.774	-3.367	0.000758812506279142	0.0203326792841057	0.0138	0.1039	0.0343	0.0343	TRUE	0.3283
FBtr0075297	311	132	154	170	79	93	161	198	217	87	108	115	147.71	192	103	0.538	-0.893	-3.366	0.000761869074746509	0.0203594066933949	0.0188	0.1195	0.0429	0.0429	TRUE	0.2469
FBtr0084963	1745	760	466	958	222	378	903	1138	656	489	305	469	660.15	899	421	0.469	-1.093	-3.356	0.000792147611036045	0.021054729849782	0.0621	0.0956	0.0745	0.0745	TRUE	0.108
FBtr0300877	484	136	114	165	92	57	250	204	161	84	126	71	149.35	205	94	0.453	-1.141	-3.336	0.000850004182729698	0.022501784087657	0.0575	0.1192	0.0761	0.0761	TRUE	0.2425
FBtr0339081	441	137	128	261	77	77	228	205	180	133	106	96	158.05	204	112	0.548	-0.868	-3.334	0.000854548566361281	0.0225315971997258	0.017	0.1175	0.0415	0.0415	TRUE	0.3468
FBtr0332746	1784	721	792	742	481	473	923	1080	1116	379	660	587	790.85	1040	542	0.52	-0.942	-3.312	0.000925843876096754	0.0239640872379755	0.0438	0.0944	0.0568	0.0568	TRUE	0.8478
FBtr0332862	289	97	73	81	33	65	150	145	103	41	45	81	94.17	133	56	0.416	-1.267	-3.312	0.000924762392373793	0.0239640872379755	0.0709	0.1371	0.092	0.092	TRUE	1.1828
FBtr0332089	131	80	64	36	27	35	68	120	90	18	37	43	62.78	93	33	0.35	-1.514	-3.297	0.000978008357231426	0.0250271795848596	0.1151	0.1613	0.1301	0.1301	TRUE	0.3299
FBtr0077972	611	106	130	165	54	94	316	159	183	84	74	117	155.52	219	92	0.415	-1.269	-3.296	0.000981014240312408	0.0250640266178009	0.0923	0.118	0.0987	0.0987	TRUE	1.6169
FBtr0300853	67	50	14	17	8	9	35	75	20	9	11	11	26.69	43	10	0.237	-2.077	-3.293	0.000989941282334171	0.0252594694943977	0.2068	0.2595	0.2244	0.2244	TRUE	0.3097
FBtr0334566	333	120	78	125	50	72	172	180	110	64	69	89	113.96	154	74	0.476	-1.07	-3.287	0.00101146265353765	0.025742180146341	0.0407	0.1287	0.0659	0.0659	TRUE	0.6048
FBtr0075173	1050	355	245	412	184	228	543	532	345	210	253	283	361.03	473	249	0.523	-0.935	-3.286	0.00101499071642503	0.0257987678885667	0.039	0.1013	0.0551	0.0551	TRUE	0.6335
FBtr0112501	205	33	58	72	20	20	106	49	82	37	27	25	54.38	79	30	0.377	-1.409	-3.28	0.00103702906052738	0.0261238849323935	0.0808	0.1725	0.1092	0.1092	TRUE	0.1238
FBtr0073724	1656	534	693	944	448	460	857	800	976	482	615	571	716.83	878	556	0.632	-0.662	-3.271	0.00107166067065624	0.0268594293564348	0.0113	0.095	0.0279	0.0279	TRUE	0.1678
FBtr0310034	336	87	78	156	29	32	174	130	110	80	40	40	95.54	138	53	0.39	-1.358	-3.265	0.0010935582760361	0.0273735631754606	0.0994	0.1364	0.1112	0.1112	TRUE	1.0573
FBtr0302693	237	553	182	102	88	63	123	828	256	52	121	78	243.08	402	84	0.208	-2.269	-3.265	0.0010960197436646	0.027400493591615	0.4875	0.1074	0.3404	0.3404	TRUE	0.6818
FBtr0088666	188	100	99	132	44	53	97	150	139	67	60	66	96.69	129	64	0.508	-0.978	-3.264	0.00109982150238135	0.027460820971706	0.0252	0.1358	0.0526	0.0526	TRUE	0.5635
FBtr0343633	499	484	197	210	107	136	258	725	277	107	147	169	280.6	420	141	0.335	-1.577	-3.262	0.00110516912064766	0.0275595452216991	0.1937	0.1049	0.1633	0.1633	TRUE	4.5219
FBtr0302322	194	183	185	35	55	51	100	274	261	18	76	63	131.96	212	52	0.244	-2.033	-3.261	0.0011082536655929	0.0276016577293445	0.3532	0.1232	0.2673	0.2673	TRUE	3.4509
FBtr0081484	895	237	273	424	52	40	463	355	385	217	71	50	256.71	401	113	0.283	-1.821	-3.25	0.00115313560717785	0.028575509563837	0.2881	0.1064	0.2201	0.2201	TRUE	7.2155
FBtr0088337	68	34	63	12	16	13	35	51	89	6	22	16	36.51	58	15	0.245	-2.029	-3.237	0.00120889788920285	0.0297337758196348	0.2514	0.2135	0.238	0.238	TRUE	0.4009
FBtr0079268	2937	1050	1178	1607	771	908	1520	1573	1659	821	1059	1126	1292.99	1584	1002	0.632	-0.663	-3.234	0.00122171406368994	0.0299744362400353	0.014	0.0922	0.0294	0.0294	TRUE	0.3097
FBtr0332148	1954	706	759	972	431	617	1011	1058	1069	496	592	765	831.92	1046	618	0.59	-0.762	-3.224	0.00126488537111226	0.0309568170962189	0.0229	0.0942	0.0389	0.0389	TRUE	0.5108
FBtr0080775	626	442	258	313	166	166	324	662	363	160	228	206	323.87	450	198	0.44	-1.185	-3.22	0.00128127763595479	0.031280574383958	0.0899	0.1028	0.0938	0.0938	TRUE	1.922
FBtr0070179	8594	3113	4033	4730	2235	2733	4448	4663	5681	2415	3069	3391	3944.42	4931	2958	0.6	-0.737	-3.219	0.00128419207505049	0.0312923774363178	0.0226	0.0898	0.0375	0.0375	TRUE	0.3163
FBtr0332944	138	51	53	60	32	31	71	76	75	31	44	38	55.92	74	38	0.499	-1.002	-3.212	0.0013191741400952	0.0319689566426256	0	0.1702	0.0494	0.0494	TRUE	0.3016
FBtr0079042	482	113	150	259	69	63	249	169	211	132	95	78	155.86	210	102	0.487	-1.037	-3.208	0.00133764425232883	0.0323373045107611	0.0481	0.1179	0.0677	0.0677	TRUE	0.2939
FBtr0113220	476	217	255	330	132	152	246	325	359	169	181	189	244.82	310	180	0.58	-0.785	-3.202	0.00136605976941704	0.0329035711817564	0.019	0.1073	0.0387	0.0387	TRUE	0.4044
FBtr0305218	255	51	61	88	37	32	132	76	86	45	51	40	71.62	98	45	0.454	-1.14	-3.202	0.00136565585817457	0.0329035711817564	0.0449	0.1523	0.0746	0.0746	TRUE	1.0352
FBtr0332205	1578	538	295	593	273	207	817	806	416	303	375	257	495.43	680	312	0.458	-1.127	-3.201	0.00137007229739675	0.0329200239137555	0.0822	0.0979	0.0869	0.0869	TRUE	1.3361
FBtr0343268	92	41	65	50	19	24	48	61	92	26	26	30	47	67	27	0.409	-1.289	-3.198	0.00138350020591125	0.0331620806932061	0.0526	0.1857	0.0902	0.0902	TRUE	0.2935
FBtr0082686	511	165	191	341	113	144	264	247	269	174	155	179	214.77	260	169	0.652	-0.618	-3.195	0.00139914262079162	0.0334964229130198	0	0.1099	0.0219	0.0219	TRUE	0.0495
FBtr0300822	1301	720	712	988	357	446	673	1079	1003	505	490	553	717.13	918	516	0.563	-0.829	-3.194	0.00140338823787357	0.0335169111158814	0.032	0.095	0.0469	0.0469	TRUE	0.6697
FBtr0307027	134	48	56	73	31	28	69	72	79	37	43	35	55.79	73	38	0.521	-0.942	-3.194	0.00140266344483412	0.0335169111158814	0	0.1704	0.0423	0.0423	TRUE	0.0534
FBtr0110933	96	46	46	43	25	20	50	69	65	22	34	25	44.08	61	27	0.438	-1.191	-3.19	0.00142289657966234	0.0339418333689055	0.0234	0.1921	0.0726	0.0726	TRUE	0.3095
FBtr0079664	8918	3348	3313	6509	2519	2975	4615	5015	4667	3324	3459	3691	4128.44	4766	3491	0.733	-0.449	-3.184	0.00145004706482058	0.0344647604649362	0.0021	0.0898	0.0141	0.0141	TRUE	0.0304
FBtr0331945	53	21	12	16	6	4	27	31	17	8	8	5	16.19	25	7	0.286	-1.807	-3.185	0.00144878506212298	0.0344647604649362	0	0.3702	0.144	0.144	TRUE	0.3077
FBtr0071813	25751	8015	8490	18219	6317	7514	13327	12006	11959	9303	8674	9322	10765.22	12431	9100	0.732	-0.45	-3.182	0.00146378238285424	0.034749455727422	0.0026	0.0891	0.0143	0.0143	TRUE	0.0488
FBtr0078031	4848	1425	1389	3007	1077	1142	2509	2135	1957	1536	1479	1417	1838.54	2200	1477	0.671	-0.576	-3.18	0.00147243909145234	0.0349130492008033	0.0082	0.0912	0.023	0.023	TRUE	0.1857
FBtr0077625	725	257	273	468	104	191	375	385	385	239	143	237	293.91	382	206	0.543	-0.881	-3.173	0.00150659982961031	0.0355525198455179	0.0317	0.1042	0.0515	0.0515	TRUE	0.7331
FBtr0085713	77727	25395	27789	58829	21772	24544	40225	38040	39143	30041	29896	30450	34632.65	39136	30129	0.77	-0.377	-3.172	0.00151466555610682	0.0356577516333479	4e-04	0.0888	0.0102	0.0102	TRUE	0.0073
FBtr0076530	87	88	52	63	7	4	45	132	73	32	10	5	49.47	83	16	0.196	-2.353	-3.163	0.00156091922896506	0.0366158692203844	0.4806	0.1808	0.3607	0.3607	TRUE	0.6277
FBtr0113425	107	48	27	36	21	14	55	72	38	18	29	17	38.32	55	21	0.385	-1.378	-3.154	0.00160990962969106	0.0376756957717643	0.05	0.2077	0.104	0.104	TRUE	0.0943
FBtr0112920	52	16	17	17	6	7	27	24	24	9	8	9	16.74	25	9	0.341	-1.553	-3.148	0.00164607955755075	0.0383406634282285	0	0.3611	0.0983	0.0983	TRUE	0.0452
FBtr0078187	523	172	168	241	120	137	271	258	237	123	165	170	203.79	255	153	0.593	-0.755	-3.138	0.00170133738550723	0.0394419071493617	0.0139	0.111	0.0362	0.0362	TRUE	0.3576
FBtr0074432	65	78	74	17	17	24	34	117	104	9	23	30	52.75	85	21	0.239	-2.065	-3.13	0.00174843924696861	0.0402976528074642	0.3411	0.1751	0.2818	0.2818	TRUE	1.3734
FBtr0339189	1370	322	378	695	259	258	709	482	532	355	356	320	459.07	574	344	0.596	-0.746	-3.128	0.00175887640840106	0.0404439313675942	0.0213	0.0986	0.0385	0.0385	TRUE	0.5117
FBtr0304993	931	390	384	282	198	263	482	584	541	144	272	326	391.51	536	247	0.46	-1.12	-3.126	0.00177415393580679	0.040747844460603	0.0848	0.1003	0.0894	0.0894	TRUE	1.6095
FBtr0074301	5827	2301	2654	3080	1612	1853	3016	3447	3738	1573	2214	2299	2714.33	3400	2029	0.596	-0.746	-3.125	0.00177919998352284	0.0408163337287287	0.0243	0.0904	0.0406	0.0406	TRUE	0.4738
FBtr0342976	103	30	18	22	13	12	53	45	25	11	18	15	27.93	41	15	0.342	-1.547	-3.124	0.00178554538996914	0.0408670834336108	0.0714	0.2519	0.129	0.129	TRUE	0.2929
FBtr0070207	363	101	114	185	61	91	188	151	161	94	84	113	131.81	167	97	0.579	-0.788	-3.113	0.00185409850894398	0.0422405507077963	0.0089	0.1233	0.0377	0.0377	TRUE	0.1732
FBtr0086584	5042	1477	1453	2316	1070	1301	2609	2212	2047	1183	1469	1614	1855.74	2289	1422	0.62	-0.689	-3.109	0.00187783390255837	0.0426339442285783	0.019	0.0911	0.0348	0.0348	TRUE	0.2666
FBtr0113477	157	152	83	92	17	50	81	228	117	47	23	62	93.03	142	44	0.314	-1.673	-3.109	0.00187718134903243	0.0426339442285783	0.2201	0.1377	0.1931	0.1931	TRUE	0.4575
FBtr0071993	66	19	34	26	4	13	34	28	48	13	5	16	24.23	37	11	0.323	-1.629	-3.106	0.00189775851747117	0.0429384149690988	0.0424	0.2768	0.1417	0.1417	TRUE	0.447
FBtr0086516	3106	1016	979	1955	796	888	1607	1522	1379	998	1093	1102	1283.56	1503	1064	0.707	-0.5	-3.105	0.00190461563556807	0.0430443133638384	0.0039	0.0922	0.0178	0.0178	TRUE	0.0619
FBtr0273385	316	77	89	167	41	43	164	115	125	85	56	53	99.86	135	65	0.486	-1.04	-3.098	0.00194673440021994	0.0437367973596957	0.0439	0.1343	0.0694	0.0694	TRUE	0.8186
FBtr0084139	1222	433	462	914	349	372	632	649	651	467	479	462	556.54	644	469	0.729	-0.456	-3.089	0.00200666040392788	0.0447874824917312	0	0.0969	0.0138	0.0138	TRUE	0.0038
FBtr0072436	993	333	352	636	263	299	514	499	496	325	361	371	427.57	503	352	0.698	-0.519	-3.087	0.00202465681213911	0.0450990950578329	0	0.0993	0.0178	0.0178	TRUE	0.0598
FBtr0079667	2811	468	456	890	291	305	1455	701	642	454	400	378	671.76	933	411	0.44	-1.185	-3.084	0.00204173874694975	0.0454166296073468	0.1085	0.0955	0.1044	0.1044	TRUE	2.9051
FBtr0071346	245	54	40	64	12	34	127	81	56	33	16	42	59.23	88	30	0.345	-1.535	-3.081	0.0020603985186877	0.0457802030416284	0.1508	0.1657	0.156	0.156	TRUE	0.22
FBtr0070399	54	19	22	16	8	11	28	28	31	8	11	14	20.03	29	11	0.363	-1.46	-3.07	0.00214288054583409	0.0475061242083735	0	0.3163	0.0987	0.0987	TRUE	0.3827
FBtr0089951	1437	157	113	205	99	52	744	235	159	105	136	65	240.53	379	102	0.267	-1.903	-3.069	0.00214950087245748	0.0475995293984844	0.3696	0.1076	0.2707	0.2707	TRUE	1.7223
FBtr0300976	107	8	19	17	4	4	55	12	27	9	5	5	18.88	31	6	0.205	-2.283	-3.065	0.00217461027244317	0.0480479532263282	0.2949	0.3302	0.3072	0.3072	TRUE	0.1826
FBtr0300415	146	49	49	66	32	32	76	73	69	34	44	40	55.89	73	39	0.529	-0.92	-3.062	0.00219703607350917	0.0484892727161202	0	0.1703	0.0448	0.0448	TRUE	0.1666
FBtr0308827	442	193	238	308	107	56	229	289	335	157	147	69	204.46	284	124	0.441	-1.182	-3.061	0.00220377803664113	0.0485838469058844	0.0967	0.111	0.1013	0.1013	TRUE	0.6603
FBtr0303097	547	134	164	199	91	129	283	201	231	102	125	160	183.57	238	129	0.535	-0.902	-3.056	0.00224039330702305	0.0492264196070897	0.036	0.1135	0.0564	0.0564	TRUE	0.3719
