Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0081544	277	73	127	535	225	257	143	109	179	273	309	319	222.1	144	300	2.083	1.058	3.998	6.37681348689223e-05	0.00259837231292171	0.0197	0.1092	0.0449	0.0449	TRUE	0.3855
FBtr0072557	4386	1355	1484	6711	2265	2512	2270	2030	2090	3427	3110	3116	2673.92	2130	3218	1.51	0.595	3.994	6.50776890263063e-05	0.0026371133206869	0.0027	0.0904	0.0156	0.0156	TRUE	0.0409
FBtr0339741	2	1	1	56	12	9	1	1	1	29	16	11	10.03	1	19	15.44	3.949	3.985	6.76138497528109e-05	0.00272560415198369	0	0.5432	0.2873	0.2873	TRUE	0.2164
FBtr0091533	290	78	73	462	187	202	150	117	103	236	257	251	185.51	123	248	1.984	0.988	3.981	6.84923181974553e-05	0.00275291787063959	0.0135	0.1133	0.0379	0.0379	TRUE	0.4383
FBtr0077310	399	135	184	713	347	453	206	202	259	364	476	562	345.08	222	467	2.099	1.069	3.98	6.88280545342605e-05	0.00276080076757607	0.031	0.1019	0.0484	0.0484	TRUE	0.153
FBtr0308644	23	10	18	105	60	40	12	15	25	54	82	50	39.64	17	62	3.652	1.869	3.972	7.13603215717095e-05	0.0028450612078237	0.0749	0.2037	0.1194	0.1194	TRUE	0.7028
FBtr0472700	122	63	65	259	340	346	63	94	92	132	467	429	212.91	83	343	4.138	2.049	3.972	7.13521988572758e-05	0.0028450612078237	0.2222	0.1101	0.1834	0.1834	TRUE	2.3711
FBtr0304018	559	142	176	1128	300	407	289	213	248	576	412	505	373.8	250	498	1.986	0.99	3.966	7.29959291907985e-05	0.00290441549245079	0.0233	0.1009	0.0416	0.0416	TRUE	0.1491
FBtr0080382	13	6	4	62	31	18	7	9	6	32	43	22	19.65	7	32	4.563	2.19	3.957	7.6031322048225e-05	0.0030070387870073	0	0.3207	0.1318	0.1318	TRUE	0.0779
FBtr0081620	70	31	20	179	81	62	36	46	28	91	111	77	65.06	37	93	2.527	1.337	3.934	8.33824643216378e-05	0.00326512521180275	0.0154	0.1587	0.0631	0.0631	TRUE	0.1624
FBtr0075492	2397	751	910	3500	1401	1772	1240	1125	1282	1787	1924	2198	1592.79	1216	1970	1.619	0.695	3.933	8.37356041390485e-05	0.00326601887938794	0.0069	0.0915	0.0218	0.0218	TRUE	0.1243
FBtr0081635	4695	1100	1386	9433	2666	2869	2430	1648	1952	4817	3661	3559	3011.15	2010	4012	1.995	0.997	3.91	9.2224762267082e-05	0.0035546657458002	0.0338	0.0902	0.0464	0.0464	TRUE	0.4084
FBtr0342820	108	82	71	494	209	169	56	123	100	252	287	210	171.27	93	250	2.725	1.446	3.91	9.23943460602429e-05	0.0035546657458002	0.0794	0.1153	0.0904	0.0904	TRUE	0.7802
FBtr0082167	560	152	184	928	305	359	290	228	259	474	419	445	352.46	259	446	1.716	0.779	3.899	9.67620376331028e-05	0.00370827382595854	0.0061	0.1016	0.0255	0.0255	TRUE	0.1361
FBtr0300542	97	60	45	268	136	133	50	90	63	137	187	165	115.34	68	163	2.431	1.282	3.87	0.00010864435882038	0.00413958033848364	0.0427	0.1282	0.0676	0.0676	TRUE	0.4583
FBtr0073425	40	5	15	170	60	33	21	7	21	87	82	41	43.24	16	70	4.174	2.061	3.862	0.000112570882424015	0.00428094076910556	0.1476	0.1941	0.1658	0.1658	TRUE	1.0997
FBtr0083765	1017	380	462	2576	697	784	526	569	651	1315	957	973	831.91	582	1082	1.863	0.898	3.86	0.000113587957713375	0.00431132795351629	0.0214	0.0942	0.0375	0.0375	TRUE	0.4368
FBtr0306254	1557	262	376	2712	961	1089	806	392	530	1385	1320	1351	963.9	576	1352	2.34	1.227	3.857	0.000114835979807831	0.00435034770249014	0.0652	0.0934	0.0715	0.0715	TRUE	1.4622
FBtr0303819	7	5	2	70	16	16	4	7	3	36	22	20	15.25	5	26	5.944	2.571	3.848	0.000118988548892287	0.00449045525638356	0.0769	0.3877	0.1868	0.1868	TRUE	0.9766
FBtr0089512	409	100	114	840	258	243	212	150	161	429	354	301	267.79	174	361	2.068	1.048	3.845	0.000120506463544885	0.00453044736996217	0.0301	0.1057	0.0489	0.0489	TRUE	0.2348
FBtr0078289	566	183	189	828	378	364	293	274	266	423	519	452	371.12	278	465	1.665	0.735	3.841	0.000122510587818391	0.00457967272988409	0.0053	0.101	0.0233	0.0233	TRUE	0.1189
FBtr0081258	2348	726	862	3228	1401	1549	1215	1088	1214	1648	1924	1922	1501.79	1172	1831	1.56	0.642	3.828	0.000129272101920715	0.0047871831750602	0.0054	0.0917	0.0195	0.0195	TRUE	0.0944
FBtr0113379	5	2	2	77	14	10	3	3	3	39	19	12	13.23	3	23	8.771	3.133	3.826	0.000130334782351681	0.00481751461869999	0	0.4334	0.2773	0.2773	TRUE	0.3464
FBtr0080846	556	177	169	1083	294	389	288	265	238	553	404	483	371.71	264	480	1.819	0.864	3.819	0.000133833066361018	0.00493358239965525	0.0151	0.1009	0.0336	0.0336	TRUE	0.127
FBtr0088266	534	102	101	1309	322	353	276	153	142	668	442	438	353.32	190	516	2.695	1.43	3.819	0.000133973893735265	0.00493358239965525	0.0951	0.1016	0.0971	0.0971	TRUE	1.817
FBtr0100508	13	9	5	56	28	28	7	13	7	29	38	35	21.51	9	34	3.885	1.958	3.808	0.000140137130991828	0.00515095123673493	0	0.3007	0.1157	0.1157	TRUE	0.3744
FBtr0080358	198	59	69	384	113	153	102	88	97	196	155	190	138.19	96	180	1.876	0.907	3.8	0.000144465246453478	0.00529037083077319	0	0.1217	0.0326	0.0326	TRUE	0.1464
FBtr0078509	2321	844	818	3501	1340	1349	1201	1264	1152	1788	1840	1674	1486.51	1206	1767	1.466	0.552	3.796	0.000146974085042059	0.00536238474484634	0.0012	0.0917	0.0145	0.0145	TRUE	0.0254
FBtr0082057	27	16	9	76	52	51	14	24	13	39	71	63	37.35	17	58	3.462	1.792	3.793	0.000148552191377556	0.00540998081858409	0.0754	0.2107	0.1193	0.1193	TRUE	0.5623
FBtr0346541	16	2	2	86	24	16	8	3	3	44	33	20	18.47	5	32	6.215	2.636	3.792	0.000149404423638563	0.00543101558355255	0.1658	0.3355	0.2327	0.2327	TRUE	0.2996
FBtr0114584	40	21	19	185	64	40	21	31	27	94	88	50	51.82	26	77	3.017	1.593	3.79	0.000150643515030709	0.00546601010960049	0.0657	0.1767	0.0997	0.0997	TRUE	0.8364
FBtr0345070	335	70	59	817	234	206	173	105	83	417	321	256	225.9	120	331	2.728	1.448	3.786	0.000152952893500568	0.00552951274035416	0.0981	0.1089	0.0992	0.0992	TRUE	0.4311
FBtr0075707	24	16	11	66	68	82	12	24	15	34	93	102	46.78	17	76	4.47	2.16	3.763	0.000167659765514926	0.00600459734350679	0.2042	0.1861	0.1982	0.1982	TRUE	2.4377
FBtr0112808	267	231	207	1255	657	527	138	346	292	641	902	654	495.44	259	732	2.845	1.508	3.763	0.000167916173499836	0.00600459734350679	0.1199	0.0979	0.1129	0.1129	TRUE	1.9948
FBtr0073424	42	19	12	103	78	49	22	28	17	53	107	61	47.93	22	74	3.269	1.709	3.756	0.000172650248078316	0.00615163721756524	0.0871	0.1838	0.1178	0.1178	TRUE	1.3185
FBtr0087232	1805	667	760	2758	1172	1357	934	999	1071	1408	1609	1684	1284.17	1001	1567	1.565	0.646	3.749	0.000177256443718532	0.00629308110329258	0.0062	0.0922	0.0205	0.0205	TRUE	0.0972
FBtr0072670	319	135	183	1052	288	307	165	202	258	537	395	381	323.1	208	438	2.117	1.082	3.738	0.000185838159380036	0.00657414955588588	0.0392	0.1028	0.0565	0.0565	TRUE	0.4767
FBtr0086697	520	163	247	952	369	486	269	244	348	486	507	603	409.5	287	532	1.854	0.89	3.73	0.000191595956778674	0.00674165488487239	0.0189	0.0998	0.0381	0.0381	TRUE	0.3634
FBtr0077088	495	164	199	835	288	328	256	246	280	426	395	407	335.15	261	409	1.574	0.655	3.728	0.000192823900062571	0.00677281105459563	0	0.1023	0.0188	0.0188	TRUE	0.0432
FBtr0086474	76	18	17	177	47	68	39	27	24	90	65	84	54.92	30	80	2.589	1.373	3.714	0.000204323016705537	0.00711353460449296	0.0313	0.1717	0.0747	0.0747	TRUE	0.7082
FBtr0078271	261	95	76	485	151	206	135	142	107	248	207	256	182.5	128	237	1.847	0.885	3.712	0.000205745211943281	0.00715045969451385	0.0075	0.1137	0.0345	0.0345	TRUE	0.1841
FBtr0083035	4641	1623	1721	6395	2850	3333	2402	2431	2424	3266	3913	4135	3095.21	2419	3771	1.558	0.64	3.705	0.000211595141070282	0.00732801035843227	0.0067	0.0901	0.0211	0.0211	TRUE	0.1694
FBtr0071009	5	1	1	26	14	14	3	1	1	13	19	17	9.23	2	16	8.118	3.021	3.703	0.000212924200932202	0.00736114698152848	0	0.5828	0.2053	0.2053	TRUE	0.2668
FBtr0301413	838	420	413	1753	738	883	434	629	582	895	1013	1095	774.77	548	1001	1.831	0.873	3.702	0.000214228132792129	0.00739330074339328	0.0224	0.0946	0.0385	0.0385	TRUE	0.4133
FBtr0084465	249	47	66	590	167	153	129	70	93	301	229	190	168.77	97	240	2.444	1.289	3.692	0.000222798599670663	0.00766233444954322	0.0651	0.1157	0.0801	0.0801	TRUE	0.3675
FBtr0076427	1783	483	522	3247	971	1009	923	724	735	1658	1333	1252	1104.12	794	1414	1.78	0.832	3.69	0.000224294446648802	0.00768704104415956	0.0192	0.0928	0.0356	0.0356	TRUE	0.2782
FBtr0089513	1359	402	323	2464	778	820	703	602	455	1258	1068	1017	850.72	587	1114	1.897	0.923	3.689	0.000224930426548481	0.00769550032006265	0.0272	0.094	0.0437	0.0437	TRUE	0.4442
FBtr0089033	576	230	262	1026	402	430	298	345	369	524	552	533	436.85	337	536	1.597	0.675	3.669	0.000243752585197856	0.00828214325135326	0.0043	0.0991	0.0218	0.0218	TRUE	0.1323
FBtr0075554	334	35	128	683	368	461	173	52	180	349	505	572	305.27	135	475	3.498	1.807	3.658	0.000254453618753462	0.0085575175354587	0.2098	0.1036	0.1706	0.1706	TRUE	1.3076
FBtr0071393	30	8	16	81	38	39	16	12	23	41	52	48	32	17	47	2.834	1.503	3.651	0.000260778742774316	0.00871097911885491	0	0.2312	0.0796	0.0796	TRUE	0.2985
FBtr0083122	707	270	220	1080	678	590	366	404	310	551	931	732	549.12	360	738	2.046	1.033	3.652	0.00026047176332973	0.00871097911885491	0.0412	0.097	0.0554	0.0554	TRUE	0.1162
FBtr0083555	20	11	8	66	26	44	10	16	11	34	36	55	27.01	12	42	3.324	1.733	3.646	0.000266117577430897	0.00884449595579159	0	0.2574	0.1079	0.1079	TRUE	0.5398
FBtr0114614	187	44	112	1053	187	206	97	66	158	538	257	256	228.42	107	350	3.289	1.718	3.644	0.000268731929136437	0.00888657842587465	0.1771	0.1086	0.1533	0.1533	TRUE	2.6127
FBtr0310266	415	155	255	961	420	668	215	232	359	491	577	829	450.39	269	632	2.356	1.236	3.636	0.000276866451694793	0.00906462596401412	0.0728	0.0988	0.0804	0.0804	TRUE	0.5468
FBtr0331664	29	29	32	194	81	104	15	43	45	99	111	129	73.81	34	113	3.375	1.755	3.637	0.000276233520695178	0.00906462596401412	0.1448	0.1504	0.1467	0.1467	TRUE	2.4663
FBtr0339418	144	95	39	469	175	201	75	142	55	239	240	249	166.82	91	243	2.701	1.433	3.636	0.000276609817286705	0.00906462596401412	0.097	0.116	0.1036	0.1036	TRUE	2.0881
FBtr0071762	1290	482	585	2082	926	1005	668	722	824	1063	1272	1247	965.86	738	1194	1.619	0.695	3.633	0.000280126450294236	0.00914109002404045	0.0096	0.0934	0.0252	0.0252	TRUE	0.1219
FBtr0344967	34	13	12	102	35	32	18	19	17	52	48	40	32.3	18	47	2.62	1.39	3.63	0.000283127730702013	0.00920863630696103	0	0.2298	0.0658	0.0658	TRUE	0.1206
FBtr0273275	147	36	44	366	78	129	76	54	62	187	107	160	107.67	64	151	2.353	1.235	3.629	0.000284221465935462	0.00922903035939863	0.0478	0.131	0.0715	0.0715	TRUE	0.2461
FBtr0076808	1109	486	609	2226	1041	1204	574	728	858	1137	1429	1494	1036.61	720	1353	1.882	0.912	3.629	0.000284840648532586	0.00923397348316702	0.0278	0.0931	0.0444	0.0444	TRUE	0.3877
FBtr0085236	105	23	43	188	93	101	54	34	61	96	128	125	83.06	50	116	2.304	1.204	3.627	0.000286711724869732	0.00927941793665949	0.0275	0.1436	0.0641	0.0641	TRUE	0.4447
FBtr0345005	330	146	147	586	302	342	171	219	207	299	415	424	289.13	199	379	1.911	0.934	3.625	0.000289489879560651	0.00933876405923632	0.0252	0.1044	0.0437	0.0437	TRUE	0.4202
FBtr0082287	412	131	139	594	256	262	213	196	196	303	352	325	264.19	202	327	1.609	0.686	3.616	0.000298719043084245	0.00962079654233054	0	0.1059	0.0217	0.0217	TRUE	0.049
FBtr0342819	100	74	66	420	185	141	52	111	93	214	254	175	149.83	85	214	2.554	1.353	3.609	0.000307387509699679	0.00988388293383926	0.0803	0.1191	0.0922	0.0922	TRUE	0.4501
FBtr0304005	290	48	51	840	196	171	150	72	72	429	269	212	200.67	98	303	3.07	1.618	3.601	0.000316699964459852	0.0101338864032259	0.1516	0.1114	0.1382	0.1382	TRUE	0.6576
FBtr0330306	24	3	3	83	29	21	12	4	4	42	40	26	21.57	7	36	4.671	2.224	3.596	0.000322733382731144	0.0103102627520329	0.1207	0.3001	0.1933	0.1933	TRUE	2.1359
FBtr0334654	13	7	18	83	102	44	7	10	25	42	140	55	46.6	14	79	5.707	2.513	3.594	0.000325352014593817	0.0103771549816012	0.3762	0.1865	0.3056	0.3056	TRUE	1.6475
FBtr0075199	996	307	293	3200	648	640	515	460	413	1634	890	794	784.32	463	1106	2.391	1.258	3.588	0.000333731446006462	0.0105606128297863	0.0837	0.0945	0.0869	0.0869	TRUE	2.1195
FBtr0273224	145	124	125	690	316	308	75	186	176	352	434	382	267.54	146	389	2.697	1.432	3.588	0.000332953241640949	0.0105606128297863	0.1112	0.1057	0.1095	0.1095	TRUE	2.1354
FBtr0083913	262	90	91	469	157	167	136	135	128	239	216	207	176.81	133	221	1.665	0.736	3.585	0.000336523262426475	0.0106067236907722	0	0.1145	0.0239	0.0239	TRUE	0.0691
FBtr0088816	100	33	43	181	83	109	52	49	61	92	114	135	83.9	54	114	2.103	1.072	3.578	0.000346196829602745	0.0108840100244742	0.0185	0.143	0.0501	0.0501	TRUE	0.119
FBtr0071911	3399	1095	989	4838	1764	1968	1759	1640	1393	2470	2422	2442	2021.12	1597	2445	1.529	0.613	3.575	0.000350773861700433	0.0110104017700414	0.0061	0.0909	0.0206	0.0206	TRUE	0.1495
FBtr0073135	53	21	25	198	42	60	27	31	35	101	58	74	54.55	31	78	2.538	1.344	3.569	0.000357871030793164	0.0112153718445877	0.0416	0.1722	0.0782	0.0782	TRUE	0.1961
FBtr0070239	756	161	205	1083	467	467	391	241	289	553	641	579	449.14	307	591	1.913	0.936	3.566	0.000361957242463489	0.0113075899995505	0.0304	0.0988	0.0469	0.0469	TRUE	0.6952
FBtr0085899	1158	172	320	2080	787	782	599	258	451	1062	1081	970	736.78	436	1038	2.373	1.247	3.562	0.000368559942906347	0.0114775950723984	0.0829	0.0949	0.0865	0.0865	TRUE	0.7311
FBtr0079864	3246	1114	1224	4908	1624	1985	1680	1669	1724	2506	2230	2463	2045.27	1691	2400	1.42	0.506	3.556	0.000376478867973144	0.0117057698335989	0.0017	0.0909	0.014	0.014	TRUE	0.0458
FBtr0302548	237	87	49	643	144	209	123	130	69	328	198	259	184.56	107	262	2.438	1.286	3.551	0.000383878575607139	0.0118984307721492	0.0754	0.1134	0.0873	0.0873	TRUE	0.1956
FBtr0113246	69	19	34	618	44	109	36	28	48	316	60	135	103.88	37	170	4.589	2.198	3.544	0.000394614160895199	0.0121929609870353	0.3316	0.1326	0.2592	0.2592	TRUE	0.2591
FBtr0080942	37	9	10	106	39	27	19	13	14	54	54	33	31.32	15	47	2.951	1.561	3.536	0.000405789852329279	0.0124992123517313	0	0.2343	0.0967	0.0967	TRUE	0.4478
FBtr0080165	2550	807	952	3770	1312	1449	1320	1209	1341	1925	1802	1798	1565.65	1290	1842	1.428	0.514	3.535	0.000408459343180684	0.0125618717129052	0.0013	0.0916	0.0145	0.0145	TRUE	0.0351
FBtr0110876	130	22	18	471	91	86	67	33	25	241	125	107	99.63	42	158	3.699	1.887	3.534	0.000409324519316353	0.0125689322507467	0.2096	0.1344	0.1891	0.1891	TRUE	2.0108
FBtr0078078	678	256	259	1169	507	417	351	383	365	597	696	517	484.94	366	603	1.648	0.721	3.524	0.000425848999322422	0.0130560681575208	0.0099	0.0981	0.0278	0.0278	TRUE	0.1557
FBtr0088137	2481	1322	1426	5964	2436	2705	1284	1980	2009	3045	3345	3356	2503.22	1758	3249	1.85	0.888	3.522	0.000428500275220093	0.0131170169388194	0.0281	0.0905	0.0453	0.0453	TRUE	0.6826
FBtr0085857	396	130	133	639	207	262	205	195	187	326	284	325	253.77	196	312	1.592	0.671	3.516	0.000438456456003929	0.013401045467508	0	0.1066	0.0218	0.0218	TRUE	0.0633
FBtr0332038	104	45	69	278	130	125	54	67	97	142	179	155	115.66	73	159	2.202	1.139	3.515	0.000440041466344124	0.0134287345632022	0.0382	0.1281	0.0647	0.0647	TRUE	0.7117
FBtr0078971	367	154	126	583	295	311	190	231	177	298	405	386	281.12	199	363	1.818	0.862	3.514	0.000442037531139317	0.0134481418127384	0.0192	0.1049	0.0392	0.0392	TRUE	0.3042
FBtr0332709	31	10	6	77	26	36	16	15	8	39	36	45	26.53	13	40	2.941	1.556	3.514	0.000441916361634521	0.0134481418127384	0	0.2605	0.0902	0.0902	TRUE	0.2901
FBtr0085786	602	256	238	1384	375	457	312	383	335	707	515	567	469.82	343	596	1.744	0.803	3.513	0.000443700166730481	0.0134779889356302	0.0177	0.0984	0.0351	0.0351	TRUE	0.3213
FBtr0330734	2700	1088	1304	5140	1757	2106	1397	1630	1837	2625	2413	2613	2085.66	1621	2550	1.575	0.655	3.508	0.000450647083783341	0.0136470843519381	0.0095	0.0909	0.0246	0.0246	TRUE	0.1807
FBtr0083552	328	108	89	466	315	266	170	162	125	238	433	330	242.9	152	334	2.176	1.122	3.504	0.000457522049798927	0.0137919184981308	0.054	0.1074	0.0686	0.0686	TRUE	0.1132
FBtr0340190	559	225	448	1641	761	1045	289	337	631	838	1045	1296	739.46	419	1060	2.532	1.34	3.501	0.000464363058755228	0.0139526690457744	0.108	0.0948	0.1038	0.1038	TRUE	0.5919
FBtr0343016	81	54	70	605	142	122	42	81	99	309	195	151	146.12	74	218	3.006	1.588	3.5	0.000464971373004567	0.0139526690457744	0.1473	0.1199	0.1382	0.1382	TRUE	0.4168
FBtr0082335	490	180	211	773	324	369	254	270	297	395	445	458	352.98	274	433	1.583	0.663	3.492	0.000480149869431509	0.0143645441270924	0.0046	0.1016	0.0227	0.0227	TRUE	0.0733
FBtr0077903	632	207	259	944	380	445	327	310	365	482	522	552	426.32	334	519	1.551	0.634	3.489	0.000484506127326252	0.0144729738185448	0.0031	0.0994	0.0211	0.0211	TRUE	0.0683
FBtr0079423	4553	1570	1714	6350	2295	2819	2356	2352	2414	3243	3151	3497	2835.61	2374	3297	1.389	0.474	3.488	0.000486559997191337	0.0144905481091245	0.001	0.0903	0.0129	0.0129	TRUE	0.034
FBtr0088073	1978	756	769	2835	1257	1414	1024	1132	1083	1448	1726	1754	1361.22	1080	1643	1.521	0.605	3.488	0.000486506132901827	0.0144905481091245	0.0066	0.092	0.0208	0.0208	TRUE	0.1333
FBtr0077721	831	263	263	1150	478	474	430	394	370	587	656	588	504.36	398	610	1.528	0.611	3.485	0.00049192195332456	0.0145687154496715	0.0032	0.0977	0.0199	0.0199	TRUE	0.0622
FBtr0334862	88	31	23	224	52	82	46	46	32	114	71	102	68.65	41	96	2.313	1.21	3.483	0.000495567911919203	0.0146048516515682	0.0318	0.1551	0.0686	0.0686	TRUE	0.3385
FBtr0086053	63	26	35	368	95	51	33	39	49	188	130	63	83.75	40	127	3.203	1.679	3.48	0.000500488830442075	0.0147060425289629	0.153	0.1431	0.1498	0.1498	TRUE	0.098
FBtr0114627	668	230	243	935	441	444	346	345	342	477	606	551	444.4	344	545	1.578	0.658	3.475	0.000510728763052349	0.0149624611694225	0.0065	0.0989	0.0233	0.0233	TRUE	0.1452
FBtr0308823	42	7	9	91	35	36	22	10	13	46	48	45	30.68	15	46	2.926	1.549	3.471	0.000518903322530352	0.015157035750425	0.0196	0.2373	0.0992	0.0992	TRUE	1.1817
FBtr0089485	1199	346	279	2634	715	679	621	518	393	1345	982	842	783.5	511	1056	2.067	1.048	3.466	0.000528613522910726	0.0154178944182295	0.0529	0.0945	0.0643	0.0643	TRUE	0.4414
FBtr0273423	52	14	16	203	32	52	27	21	23	104	44	65	47.09	24	71	3.015	1.592	3.449	0.000562761951068134	0.0162461570545582	0.0965	0.1855	0.1235	0.1235	TRUE	0.2224
FBtr0337016	30	8	8	113	48	19	16	12	11	58	66	24	30.99	13	49	3.732	1.9	3.449	0.000562233190445665	0.0162461570545582	0.1331	0.2358	0.1674	0.1674	TRUE	0.7152
FBtr0330170	17	9	10	42	48	56	9	13	14	21	66	69	32.2	12	52	4.366	2.126	3.444	0.000573756205773542	0.0165153260104393	0.213	0.2303	0.2189	0.2189	TRUE	2.8015
FBtr0089582	923	692	452	2288	1963	1806	478	1037	637	1168	2696	2241	1375.9	717	2035	2.84	1.506	3.441	0.000578856678188957	0.0166379226906782	0.1535	0.092	0.137	0.137	TRUE	0.3322
FBtr0310668	97	27	32	150	88	85	50	40	45	77	121	105	73.1	45	101	2.188	1.13	3.438	0.000585296229706379	0.0167499753146797	0.0289	0.151	0.0608	0.0608	TRUE	0.2924
FBtr0086994	110	29	25	405	93	62	57	43	35	207	128	77	91.17	45	137	3.021	1.595	3.427	0.000611104019711822	0.017263688556859	0.1411	0.1387	0.1402	0.1402	TRUE	0.157
FBtr0073321	20	7	8	42	49	35	10	10	11	21	67	43	27.38	10	44	4.062	2.022	3.421	0.000624082879846846	0.017555105190571	0.1611	0.2552	0.1897	0.1897	TRUE	0.0834
FBtr0331425	71	43	31	163	100	112	37	64	44	83	137	139	84.05	48	120	2.504	1.324	3.418	0.000630784994074519	0.0176932954011683	0.0705	0.1429	0.0922	0.0922	TRUE	0.837
FBtr0331308	25	13	13	124	25	37	13	19	18	63	34	46	32.38	17	48	2.956	1.564	3.409	0.00065261616135043	0.0182538678793561	0.0567	0.2295	0.1087	0.1087	TRUE	0.1713
FBtr0077958	2708	990	1170	4023	1812	2197	1401	1483	1648	2054	2488	2726	1966.77	1511	2423	1.603	0.681	3.408	0.0006549504008237	0.018293282734871	0.0125	0.091	0.0282	0.0282	TRUE	0.2176
FBtr0079799	520	165	177	964	302	294	269	247	249	492	415	365	339.55	255	424	1.663	0.734	3.405	0.000662042541440872	0.0184341653391806	0.0116	0.1021	0.03	0.03	TRUE	0.2382
FBtr0304989	80	20	22	267	55	55	41	30	31	136	76	68	63.74	34	93	2.727	1.447	3.405	0.000662790976291146	0.0184341653391806	0.0873	0.1602	0.1089	0.1089	TRUE	1.7953
FBtr0082992	22	15	9	68	40	39	11	22	13	35	55	48	30.76	15	46	3.04	1.604	3.4	0.000674775595271775	0.0186713420180122	0.0527	0.2369	0.1137	0.1137	TRUE	0.4477
FBtr0302569	69	46	40	212	90	100	36	69	56	108	124	124	86.14	54	119	2.259	1.175	3.399	0.000675095299260617	0.0186713420180122	0.0417	0.1416	0.0713	0.0713	TRUE	0.9982
FBtr0088659	801	294	270	1315	464	461	415	440	380	671	637	572	519.3	412	627	1.524	0.608	3.392	0.000693629224008008	0.0191571479116737	0.0038	0.0975	0.021	0.021	TRUE	0.0683
FBtr0077136	271	74	78	589	152	164	140	111	110	301	209	203	178.99	120	238	1.971	0.979	3.39	0.000697790746108493	0.0192452050269114	0.0329	0.1141	0.0534	0.0534	TRUE	0.6458
FBtr0085137	609	88	180	1215	496	362	315	132	254	620	681	449	408.53	234	583	2.488	1.315	3.386	0.000708308573827442	0.0194545729575252	0.108	0.0998	0.1054	0.1054	TRUE	1.3898
FBtr0302905	66	23	16	238	55	46	34	34	23	122	76	57	57.55	30	85	2.795	1.483	3.386	0.000708333376961726	0.0194545729575252	0.0904	0.1679	0.1143	0.1143	TRUE	0.3681
FBtr0087869	2	1	1	16	10	15	1	1	1	8	14	19	7.41	1	14	10.657	3.414	3.385	0.000710513269174498	0.0194873784992035	0	0.704	0.3	0.3	TRUE	0.0867
FBtr0303046	708	302	368	1895	817	514	366	452	518	968	1122	638	677.39	445	909	2.043	1.031	3.384	0.00071370068559511	0.0195206515320101	0.0538	0.0954	0.065	0.065	TRUE	0.3145
FBtr0310669	111	32	36	172	82	88	57	48	51	88	113	109	77.62	52	103	1.947	0.962	3.381	0.000721303510214254	0.0196470756397891	0	0.1474	0.0431	0.0431	TRUE	0.2067
FBtr0335488	1079	462	372	2390	736	701	558	692	524	1220	1011	870	812.54	591	1034	1.751	0.808	3.378	0.000729632076098192	0.0198193328363211	0.0239	0.0943	0.0398	0.0398	TRUE	0.2043
FBtr0332710	35	13	7	110	22	70	18	19	10	56	30	87	36.78	16	58	3.617	1.855	3.376	0.000735882075215625	0.0199343397772452	0.1539	0.2126	0.1747	0.1747	TRUE	0.0901
FBtr0345460	274	102	54	551	184	212	142	153	76	281	253	263	194.62	124	266	2.144	1.1	3.375	0.000738084081227729	0.0199666384490812	0.049	0.1121	0.0701	0.0701	TRUE	1.0317
FBtr0332409	180	55	69	298	121	119	93	82	97	152	166	148	123.12	91	155	1.701	0.766	3.375	0.000739320853033253	0.0199727730447166	0	0.1257	0.028	0.028	TRUE	0.0501
FBtr0310643	129	32	36	285	71	90	67	48	51	146	97	112	86.68	55	118	2.128	1.09	3.371	0.000749490421042456	0.020164861328047	0.0316	0.1413	0.0612	0.0612	TRUE	0.4433
FBtr0087868	3	1	1	63	7	7	2	1	1	32	10	9	9.15	1	17	11.548	3.53	3.37	0.000752019160479466	0.0202054061120672	0	0.5867	0.4249	0.4249	TRUE	4.5157
FBtr0089263	298	62	65	555	160	181	154	93	92	283	220	225	177.72	113	243	2.126	1.088	3.368	0.000758169837992993	0.0203326792841057	0.0513	0.1143	0.0682	0.0682	TRUE	1.1797
FBtr0332720	39	13	19	86	39	59	20	19	27	44	54	73	39.51	22	57	2.567	1.36	3.367	0.000761191810737795	0.0203594066933949	0.0353	0.2041	0.0843	0.0843	TRUE	0.2639
FBtr0080839	1372	257	322	2714	682	836	710	385	454	1386	936	1037	818.02	516	1120	2.165	1.114	3.364	0.000768615963002861	0.0205119847076674	0.0751	0.0942	0.0775	0.0775	TRUE	1.3016
FBtr0307015	11211	2490	2483	14910	6530	6560	5802	3730	3498	7614	8967	8139	6291.38	4343	8240	1.896	0.923	3.362	0.000772647678609585	0.0205917895478498	0.0458	0.0894	0.0541	0.0541	TRUE	1.0564
FBtr0082528	21	6	6	90	20	20	11	9	8	46	27	25	21.09	9	33	3.464	1.792	3.361	0.000777940384079847	0.02070494090872	0	0.3049	0.1354	0.1354	TRUE	1.1698
FBtr0079789	3724	1468	1719	6720	2377	2504	1927	2199	2421	3432	3264	3107	2724.94	2182	3268	1.498	0.583	3.354	0.000795312119541044	0.0211104659918445	0.0071	0.0903	0.0214	0.0214	TRUE	0.1295
