"ID","control_rep1","control_rep2","control_rep3","exper_rep1","exper_rep2","exper_rep3","padj","log2FoldChange","pvalue","foldChange","log10padj"
"AK181697",46.8373952412835,49.5978242517051,111.651572257647,250.586370208801,477.400713650251,190.440600301764,0.00119981117840687,2.14202589242323,0.000261039780617249,4.41381417532828,2.92088709614268
"Pcdhgb8",22.9204274585004,8.92760836530692,32.8973382544854,91.2134387560034,99.8746262866633,56.8330587287987,3.70527258136276e-07,1.93757149261595,2.62868297450324e-08,3.83060294325662,6.43117983728594
"Cpxm1",19.9308064856525,14.8793472755115,19.9377807602942,29.0680189442209,55.9297907205315,51.8477026999567,0.00135108864853407,1.32207570343028,0.000299578159357264,2.50025579919913,2.86931615482244
"Trem2",38.8650726470225,22.8149991557843,32.8973382544854,47.1102375992545,164.793133372994,194.428885124838,0.0043221543828455,2.10319939907188,0.00114957707397903,4.29661169262519,2.36429972462991
"Lhpp",969.633735526996,698.337365464008,973.960590140371,2351.50249803938,1866.65676529774,1601.29635646405,1.49333393183385e-11,1.13930647412885,2.51884704788154e-13,2.20275108060642,10.8258430666643
"TCR-beta",14.9481048642394,3.96782594013641,11.9626684561765,27.0633279825505,31.9598804117323,32.9033497903571,0.00205538667015858,1.57468724602554,0.000486372510993065,2.97870911817444,2.68710646433809
"Igfbp1",385.661105497377,381.903246738129,629.036982987282,1193.79346767473,1138.57073966796,653.081639778301,0.00743338708056127,1.09603035338858,0.0021812229120508,2.13765695689539,2.12881325148673
"Anxa8",7.97232259426102,5.95173891020461,8.97200134213238,19.0445641358688,26.9661490973991,40.8799194365043,0.0004091493552106,1.92465138265417,7.49420377962919e-05,3.79645098665244,3.38811812890362
"Rad51l1",223.225032639309,141.849777359877,185.421361070736,463.083612145863,492.38190759325,400.822624718896,6.24919990090877e-13,1.30097071955334,7.06124282588562e-15,2.46394613897328,12.2041755827941
"Gpx7",12.9550242156742,11.9034778204092,14.9533355702206,29.0680189442209,34.9561192003322,26.9209225557468,0.0106611249090874,1.1919239794707,0.00334333156487389,2.2845721086179,1.97219696828936
"Gm11974",20.9273468099352,13.8873907904774,16.9471136462501,28.0656734633857,40.948596777532,34.8974922018939,0.0217279425341482,1.00571598520307,0.00777281429064877,2.00793975640197,1.66298139601591
"Fbf1",222.228492315026,137.88195141974,148.536466664192,433.013247720807,335.578744323189,364.928061311234,5.3295858078101e-09,1.15613145118097,2.04665171854822e-10,2.22859035043238,8.27330654113705
"Arhgef25",12.9550242156742,12.8954343054433,8.97200134213238,16.0375276933632,28.9636416231324,31.9062785845887,0.0312129744053636,1.14322444754485,0.0119500091361824,2.2087412929284,1.50566484375743
"Hist2h3c2",9.96540324282627,8.92760836530692,15.9502246082353,33.0774008675617,32.9586266745989,10.9677832634524,0.0475220776653867,1.14405267521983,0.0195839365340122,2.21000965929248,1.32310458025566
"Mcm5",22.9204274585004,19.839129700682,38.8786724825737,58.1360378884417,51.9348056690649,65.8066995807143,0.00187201465560083,1.10758745900962,0.000435316598862389,2.1548500191165,2.72769075558635
"BC023320",56.8027984841098,42.6541288564664,69.7822326610297,280.656734633857,363.543639683454,189.443529095996,5.93561058728275e-19,2.30055285831019,1.36082122692145e-21,4.92646517314986,18.226534599195
"Fgf21",148.484508318111,105.147387413615,221.309366439265,477.116448877556,537.325489422249,562.348160053377,3.73883121846596e-16,1.73135990568079,1.68374451007638e-18,3.32040657293232,15.4272641396982
