"ID","control_rep1","control_rep2","control_rep3","exper_rep1","exper_rep2","exper_rep3","padj","log2FoldChange","pvalue","foldChange","log10padj"
"Gna14",46.8373952412835,55.5495631619097,54.828897090809,23.0539460592097,23.9699103087992,28.9150649672835,0.00273804324760875,-1.04974165254475,0.000676159701530172,0.483054658673026,2.56255969643231
"Utrn",408.581532955877,436.460853415005,375.827167331545,211.494896456228,175.779342264527,201.408383565216,2.26929714208394e-11,-1.05241282582133,4.29221026628503e-13,0.482161102606757,10.6441086338117
"Bach2",121.577919562481,102.171517958513,99.6889038014709,51.1196195225953,45.9423280918651,59.8242723461039,4.13203935466639e-05,-1.04367446939923,5.50803248128788e-06,0.485090398920376,4.38383555079398
"Gm4956",82.7128469154581,92.2519531081715,41.8693395966178,16.0375276933632,23.9699103087992,19.941424115368,8.40361614625435e-07,-1.85476257176362,6.57248087162523e-08,0.276478160347012,6.07553379317361
"AK031165",32.8858307013267,33.7265204911595,13.9564465322059,10.023454808352,5.9924775771998,12.9619256749892,0.00851191993939432,-1.47533423419876,0.00256153106007599,0.35965006396388,2.06997246987548
"Mycbp2",410.574613604442,453.324113660585,334.954716772942,201.471441647876,187.764297418927,171.496247392164,1.16137193409261e-10,-1.09637854031382,2.73868105312921e-12,0.467689018628959,9.93502867340859
"Klf9",1186.87952622061,1191.33973852596,1313.89975210339,698.634800142136,459.423280918651,615.192933959102,8.09700673821427e-12,-1.05807945081932,1.25303715182387e-13,0.480270982191672,11.09167549931
"Lnpep",171.404935776612,179.544123791172,104.673348991544,53.1243104842657,43.9448355661319,63.8125571691775,1.69276538194132e-08,-1.50185477192246,7.77566019216477e-10,0.353099143832139,7.7714032311345
"AK085685",33.8823710256093,42.6541288564664,25.9191149883824,20.046909616704,9.98746262866633,7.97656964614719,0.00319739101428231,-1.43132296349972,0.000810277997969683,0.370790718498964,2.4952042498837
"Vps13c",573.010686462511,566.407152954472,406.730727510001,154.361204048621,108.863342652463,167.507962569091,2.19680487264924e-21,-1.84383725557378,3.77736038038434e-24,0.278579836364914,20.6582085168142
